n,k,m,distance
23.0,8.0,9.0,15.25500002
23.0,8.0,10.0,16.02100002
23.0,8.0,11.0,16.72450002
23.0,8.0,12.0,17.51850003
23.0,8.0,13.0,18.31400003
23.0,8.0,14.0,19.06200003
23.0,8.0,15.0,19.86700003
23.0,8.0,16.0,20.70350003
23.0,8.0,17.0,21.47950003
23.0,8.0,18.0,22.31450003
23.0,8.0,19.0,23.14250003
23.0,8.0,20.0,23.96150003
23.0,8.0,21.0,24.79350004
23.0,8.0,22.0,25.59600004
23.0,8.0,23.0,26.45500004
23.0,8.0,24.0,27.28350004
23.0,8.0,25.0,28.07600004
23.0,8.0,26.0,28.92350004
23.0,8.0,27.0,29.71150004
23.0,8.0,28.0,30.51150004
23.0,8.0,29.0,31.31750004
23.0,8.0,30.0,32.15150005
23.0,9.0,1.0,8.21300001
23.0,9.0,2.0,10.80450001
23.0,9.0,3.0,12.26000002
23.0,9.0,4.0,13.16200002
23.0,9.0,5.0,13.95900002
23.0,9.0,6.0,14.67550002
23.0,9.0,7.0,15.38450002
23.0,9.0,8.0,16.10250002
23.0,9.0,9.0,16.79950002
23.0,9.0,10.0,17.53800002
23.0,9.0,11.0,18.21200002
23.0,9.0,12.0,18.98550002
23.0,9.0,13.0,19.75200002
23.0,9.0,14.0,20.49400003
23.0,9.0,15.0,21.24550003
23.0,9.0,16.0,22.04150003
23.0,9.0,17.0,22.83150003
23.0,9.0,18.0,23.66850003
23.0,9.0,19.0,24.43250003
23.0,9.0,20.0,25.27400003
23.0,9.0,21.0,26.14600003
23.0,9.0,22.0,26.90400003
23.0,9.0,23.0,27.74700003
23.0,9.0,24.0,28.57750004
23.0,9.0,25.0,29.37700004
23.0,9.0,26.0,30.24800004
23.0,9.0,27.0,31.00150004
23.0,9.0,28.0,31.82900004
23.0,9.0,29.0,32.63150004
23.0,9.0,30.0,33.44750004
23.0,10.0,1.0,9.25200001
23.0,10.0,2.0,12.14150001
23.0,10.0,3.0,13.74600002
23.0,10.0,4.0,14.72050002
23.0,10.0,5.0,15.56750002
23.0,10.0,6.0,16.27950002
23.0,10.0,7.0,16.98050002
23.0,10.0,8.0,17.70100002
23.0,10.0,9.0,18.37850002
23.0,10.0,10.0,19.12100002
23.0,10.0,11.0,19.77050002
23.0,10.0,12.0,20.50900002
23.0,10.0,13.0,21.25900002
23.0,10.0,14.0,21.96750002
23.0,10.0,15.0,22.72450003
23.0,10.0,16.0,23.51150003
23.0,10.0,17.0,24.28700003
23.0,10.0,18.0,25.06250003
23.0,10.0,19.0,25.84700003
23.0,10.0,20.0,26.66450003
23.0,10.0,21.0,27.47850003
23.0,10.0,22.0,28.24000003
23.0,10.0,23.0,29.07450003
23.0,10.0,24.0,29.89750003
23.0,10.0,25.0,30.71300003
23.0,10.0,26.0,31.58600004
23.0,10.0,27.0,32.31600004
23.0,10.0,28.0,33.16550004
23.0,10.0,29.0,33.95800004
23.0,10.0,30.0,34.77750004
24.0,2.0,1.0,1.00000001
24.0,2.0,2.0,1.95750002
24.0,2.0,3.0,2.87800003
24.0,2.0,4.0,3.75500004
24.0,2.0,5.0,4.60550005
24.0,2.0,6.0,5.38900005
24.0,2.0,7.0,6.17200006
24.0,2.0,8.0,6.91800007
24.0,2.0,9.0,7.60800008
24.0,2.0,10.0,8.29200008
24.0,2.0,11.0,8.96200009
24.0,2.0,12.0,9.5725001
24.0,2.0,13.0,10.1795001
24.0,2.0,14.0,10.71900011
24.0,2.0,15.0,11.31100011
24.0,2.0,16.0,11.82000012
24.0,2.0,17.0,12.33050012
24.0,2.0,18.0,12.87900013
24.0,2.0,19.0,13.30200013
24.0,2.0,20.0,13.75200014
24.0,2.0,21.0,14.15900014
24.0,2.0,22.0,14.60500015
24.0,2.0,23.0,14.98900015
24.0,2.0,24.0,15.40050015
24.0,2.0,25.0,15.73400016
24.0,2.0,26.0,16.09250016
24.0,2.0,27.0,16.42650017
24.0,2.0,28.0,16.67700017
24.0,2.0,29.0,17.01600017
24.0,2.0,30.0,17.33100017
24.0,3.0,1.0,2.02000001
24.0,3.0,2.0,2.97800001
24.0,3.0,3.0,3.68400002
24.0,3.0,4.0,4.47850002
24.0,3.0,5.0,5.33900003
24.0,3.0,6.0,6.17600003
24.0,3.0,7.0,7.02500004
24.0,3.0,8.0,7.89000004
24.0,3.0,9.0,8.71050004
24.0,3.0,10.0,9.54300005
24.0,3.0,11.0,10.34450005
24.0,3.0,12.0,11.11800006
24.0,3.0,13.0,11.91150006
24.0,3.0,14.0,12.66000006
24.0,3.0,15.0,13.38600007
24.0,3.0,16.0,14.11950007
24.0,3.0,17.0,14.84250007
24.0,3.0,18.0,15.56950008
24.0,3.0,19.0,16.22400008
24.0,3.0,20.0,16.90350008
24.0,3.0,21.0,17.53850009
24.0,3.0,22.0,18.18550009
24.0,3.0,23.0,18.84750009
24.0,3.0,24.0,19.4470001
24.0,3.0,25.0,20.0275001
24.0,3.0,26.0,20.6040001
24.0,3.0,27.0,21.21350011
24.0,3.0,28.0,21.71950011
24.0,3.0,29.0,22.29150011
24.0,3.0,30.0,22.77450011
24.0,4.0,1.0,3.07200001
24.0,4.0,2.0,4.23500001
24.0,4.0,3.0,4.98650002
24.0,4.0,4.0,5.70550002
24.0,4.0,5.0,6.49200002
24.0,4.0,6.0,7.29250002
24.0,4.0,7.0,8.11750003
24.0,4.0,8.0,8.97450003
24.0,4.0,9.0,9.80600003
24.0,4.0,10.0,10.68350004
24.0,4.0,11.0,11.51050004
24.0,4.0,12.0,12.34850004
24.0,4.0,13.0,13.17650004
24.0,4.0,14.0,13.99750005
24.0,4.0,15.0,14.79700005
24.0,4.0,16.0,15.60350005
24.0,4.0,17.0,16.39650005
24.0,4.0,18.0,17.17600006
24.0,4.0,19.0,17.93250006
24.0,4.0,20.0,18.69900006
24.0,4.0,21.0,19.45000007
24.0,4.0,22.0,20.17250007
24.0,4.0,23.0,20.93650007
24.0,4.0,24.0,21.63150007
24.0,4.0,25.0,22.35700007
24.0,4.0,26.0,22.99150008
24.0,4.0,27.0,23.69250008
24.0,4.0,28.0,24.35850008
24.0,4.0,29.0,25.03400008
24.0,4.0,30.0,25.69250009
24.0,5.0,1.0,4.08900001
24.0,5.0,2.0,5.52350001
24.0,5.0,3.0,6.39350002
24.0,5.0,4.0,7.10650002
24.0,5.0,5.0,7.84400002
24.0,5.0,6.0,8.60850002
24.0,5.0,7.0,9.39300002
24.0,5.0,8.0,10.22750003
24.0,5.0,9.0,11.04150003
24.0,5.0,10.0,11.88250003
24.0,5.0,11.0,12.70400003
24.0,5.0,12.0,13.56200003
24.0,5.0,13.0,14.41400004
24.0,5.0,14.0,15.24050004
24.0,5.0,15.0,16.05750004
24.0,5.0,16.0,16.89400004
24.0,5.0,17.0,17.71900004
24.0,5.0,18.0,18.54800005
24.0,5.0,19.0,19.36150005
24.0,5.0,20.0,20.15850005
24.0,5.0,21.0,20.95450005
24.0,5.0,22.0,21.70400005
24.0,5.0,23.0,22.54950006
24.0,5.0,24.0,23.29650006
24.0,5.0,25.0,24.07500006
24.0,5.0,26.0,24.79750006
24.0,5.0,27.0,25.55150006
24.0,5.0,28.0,26.26100007
24.0,5.0,29.0,26.98550007
24.0,5.0,30.0,27.71550007
24.0,6.0,1.0,5.11400001
24.0,6.0,2.0,6.83150001
24.0,6.0,3.0,7.81550002
24.0,6.0,4.0,8.57150002
24.0,6.0,5.0,9.32300002
24.0,6.0,6.0,10.04900002
24.0,6.0,7.0,10.80550002
24.0,6.0,8.0,11.59250002
24.0,6.0,9.0,12.37200002
24.0,6.0,10.0,13.21100003
24.0,6.0,11.0,13.98550003
24.0,6.0,12.0,14.84450003
24.0,6.0,13.0,15.68850003
24.0,6.0,14.0,16.50850003
24.0,6.0,15.0,17.33000003
24.0,6.0,16.0,18.17100004
24.0,6.0,17.0,19.00250004
24.0,6.0,18.0,19.85000004
24.0,6.0,19.0,20.68300004
24.0,6.0,20.0,21.49550004
24.0,6.0,21.0,22.30050004
24.0,6.0,22.0,23.10600005
24.0,6.0,23.0,23.95250005
24.0,6.0,24.0,24.74200005
24.0,6.0,25.0,25.55250005
24.0,6.0,26.0,26.32250005
24.0,6.0,27.0,27.10450005
24.0,6.0,28.0,27.86750006
24.0,6.0,29.0,28.63950006
24.0,6.0,30.0,29.41550006
24.0,7.0,1.0,6.14500001
24.0,7.0,2.0,8.13700001
24.0,7.0,3.0,9.28850002
24.0,7.0,4.0,10.09050002
24.0,7.0,5.0,10.83450002
24.0,7.0,6.0,11.52100002
24.0,7.0,7.0,12.26100002
24.0,7.0,8.0,13.03500002
24.0,7.0,9.0,13.77100002
24.0,7.0,10.0,14.59050002
24.0,7.0,11.0,15.34600003
24.0,7.0,12.0,16.15550003
24.0,7.0,13.0,16.97650003
24.0,7.0,14.0,17.76900003
24.0,7.0,15.0,18.61250003
24.0,7.0,16.0,19.42250003
24.0,7.0,17.0,20.24750003
24.0,7.0,18.0,21.08100004
24.0,7.0,19.0,21.91150004
24.0,7.0,20.0,22.74850004
24.0,7.0,21.0,23.56700004
24.0,7.0,22.0,24.38200004
24.0,7.0,23.0,25.23750004
24.0,7.0,24.0,26.05100004
24.0,7.0,25.0,26.91800004
24.0,7.0,26.0,27.68900005
24.0,7.0,27.0,28.49450005
24.0,7.0,28.0,29.29750005
24.0,7.0,29.0,30.07700005
24.0,7.0,30.0,30.85800005
24.0,8.0,1.0,7.20700001
24.0,8.0,2.0,9.48450001
24.0,8.0,3.0,10.76700002
24.0,8.0,4.0,11.60850002
24.0,8.0,5.0,12.38950002
24.0,8.0,6.0,13.09400002
24.0,8.0,7.0,13.82100002
24.0,8.0,8.0,14.54050002
24.0,8.0,9.0,15.26550002
24.0,8.0,10.0,16.04100002
24.0,8.0,11.0,16.76000002
24.0,8.0,12.0,17.53650003
24.0,8.0,13.0,18.33700003
24.0,8.0,14.0,19.09650003
24.0,8.0,15.0,19.91300003
24.0,8.0,16.0,20.73550003
24.0,8.0,17.0,21.53000003
24.0,8.0,18.0,22.36750003
24.0,8.0,19.0,23.20400003
24.0,8.0,20.0,24.02650003
24.0,8.0,21.0,24.83650004
24.0,8.0,22.0,25.64950004
24.0,8.0,23.0,26.52000004
24.0,8.0,24.0,27.35650004
24.0,8.0,25.0,28.19350004
24.0,8.0,26.0,29.00100004
24.0,8.0,27.0,29.82100004
24.0,8.0,28.0,30.61000004
24.0,8.0,29.0,31.41850004
24.0,8.0,30.0,32.24900005
24.0,9.0,1.0,8.21400001
24.0,9.0,2.0,10.80750001
24.0,9.0,3.0,12.26150002
24.0,9.0,4.0,13.16850002
24.0,9.0,5.0,13.96400002
24.0,9.0,6.0,14.67550002
24.0,9.0,7.0,15.38800002
24.0,9.0,8.0,16.11200002
24.0,9.0,9.0,16.79450002
24.0,9.0,10.0,17.55300002
24.0,9.0,11.0,18.22850002
24.0,9.0,12.0,18.99450002
24.0,9.0,13.0,19.78500002
24.0,9.0,14.0,20.51700003
24.0,9.0,15.0,21.29300003
24.0,9.0,16.0,22.07000003
24.0,9.0,17.0,22.87650003
24.0,9.0,18.0,23.70250003
24.0,9.0,19.0,24.51350003
24.0,9.0,20.0,25.34950003
24.0,9.0,21.0,26.17750003
24.0,9.0,22.0,26.95600003
24.0,9.0,23.0,27.82300003
24.0,9.0,24.0,28.64250004
24.0,9.0,25.0,29.48400004
24.0,9.0,26.0,30.31250004
24.0,9.0,27.0,31.09200004
24.0,9.0,28.0,31.91750004
24.0,9.0,29.0,32.73050004
24.0,9.0,30.0,33.55250004
24.0,10.0,1.0,9.25200001
24.0,10.0,2.0,12.14300001
24.0,10.0,3.0,13.74850002
24.0,10.0,4.0,14.72350002
24.0,10.0,5.0,15.57300002
24.0,10.0,6.0,16.27700002
24.0,10.0,7.0,16.98450002
24.0,10.0,8.0,17.71050002
24.0,10.0,9.0,18.38400002
24.0,10.0,10.0,19.13650002
24.0,10.0,11.0,19.80700002
24.0,10.0,12.0,20.52350002
24.0,10.0,13.0,21.28300002
24.0,10.0,14.0,22.00000002
24.0,10.0,15.0,22.75950003
24.0,10.0,16.0,23.53550003
24.0,10.0,17.0,24.31500003
24.0,10.0,18.0,25.10250003
24.0,10.0,19.0,25.90050003
24.0,10.0,20.0,26.72450003
24.0,10.0,21.0,27.51300003
24.0,10.0,22.0,28.30650003
24.0,10.0,23.0,29.13700003
24.0,10.0,24.0,29.96300003
24.0,10.0,25.0,30.81150003
24.0,10.0,26.0,31.65200004
24.0,10.0,27.0,32.41400004
24.0,10.0,28.0,33.24950004
24.0,10.0,29.0,34.04950004
24.0,10.0,30.0,34.87100004
25.0,2.0,1.0,1.00000001
25.0,2.0,2.0,1.96050002
25.0,2.0,3.0,2.88900003
25.0,2.0,4.0,3.78100004
25.0,2.0,5.0,4.62250005
25.0,2.0,6.0,5.43350005
25.0,2.0,7.0,6.19850006
25.0,2.0,8.0,6.96750007
25.0,2.0,9.0,7.64600008
25.0,2.0,10.0,8.34350008
25.0,2.0,11.0,9.01050009
25.0,2.0,12.0,9.6605001
25.0,2.0,13.0,10.2765001
25.0,2.0,14.0,10.84050011
25.0,2.0,15.0,11.42950011
25.0,2.0,16.0,11.97800012
25.0,2.0,17.0,12.49000013
25.0,2.0,18.0,13.00500013
25.0,2.0,19.0,13.47100014
25.0,2.0,20.0,13.93900014
25.0,2.0,21.0,14.36000014
25.0,2.0,22.0,14.78200015
25.0,2.0,23.0,15.24050015
25.0,2.0,24.0,15.59000016
25.0,2.0,25.0,15.96400016
25.0,2.0,26.0,16.37750016
25.0,2.0,27.0,16.66350017
25.0,2.0,28.0,17.00900017
25.0,2.0,29.0,17.32050017
25.0,2.0,30.0,17.63100018
25.0,3.0,1.0,2.02000001
25.0,3.0,2.0,2.97900001
25.0,3.0,3.0,3.68750002
25.0,3.0,4.0,4.48900002
25.0,3.0,5.0,5.34450003
25.0,3.0,6.0,6.20600003
25.0,3.0,7.0,7.05950004
25.0,3.0,8.0,7.91950004
25.0,3.0,9.0,8.73500004
25.0,3.0,10.0,9.57200005
25.0,3.0,11.0,10.37150005
25.0,3.0,12.0,11.18000006
25.0,3.0,13.0,11.95850006
25.0,3.0,14.0,12.71750006
25.0,3.0,15.0,13.47150007
25.0,3.0,16.0,14.19500007
25.0,3.0,17.0,14.91050007
25.0,3.0,18.0,15.65600008
25.0,3.0,19.0,16.32050008
25.0,3.0,20.0,16.99700009
25.0,3.0,21.0,17.66450009
25.0,3.0,22.0,18.31200009
25.0,3.0,23.0,19.0215001
25.0,3.0,24.0,19.5900001
25.0,3.0,25.0,20.2035001
25.0,3.0,26.0,20.8265001
25.0,3.0,27.0,21.37350011
25.0,3.0,28.0,21.93300011
25.0,3.0,29.0,22.51650011
25.0,3.0,30.0,22.99600012
25.0,4.0,1.0,3.07100001
25.0,4.0,2.0,4.23350001
25.0,4.0,3.0,4.99000002
25.0,4.0,4.0,5.71150002
25.0,4.0,5.0,6.49050002
25.0,4.0,6.0,7.31000002
25.0,4.0,7.0,8.14250003
25.0,4.0,8.0,9.00050003
25.0,4.0,9.0,9.84300003
25.0,4.0,10.0,10.72050004
25.0,4.0,11.0,11.53500004
25.0,4.0,12.0,12.39600004
25.0,4.0,13.0,13.22450004
25.0,4.0,14.0,14.04650005
25.0,4.0,15.0,14.87800005
25.0,4.0,16.0,15.68850005
25.0,4.0,17.0,16.47750006
25.0,4.0,18.0,17.25650006
25.0,4.0,19.0,18.02550006
25.0,4.0,20.0,18.79600006
25.0,4.0,21.0,19.57000007
25.0,4.0,22.0,20.30350007
25.0,4.0,23.0,21.08650007
25.0,4.0,24.0,21.76400007
25.0,4.0,25.0,22.50900008
25.0,4.0,26.0,23.20250008
25.0,4.0,27.0,23.88200008
25.0,4.0,28.0,24.55100008
25.0,4.0,29.0,25.21200008
25.0,4.0,30.0,25.88050009
25.0,5.0,1.0,4.08900001
25.0,5.0,2.0,5.52300001
25.0,5.0,3.0,6.39500002
25.0,5.0,4.0,7.11100002
25.0,5.0,5.0,7.84850002
25.0,5.0,6.0,8.63150002
25.0,5.0,7.0,9.41550002
25.0,5.0,8.0,10.24650003
25.0,5.0,9.0,11.06300003
25.0,5.0,10.0,11.90400003
25.0,5.0,11.0,12.71450003
25.0,5.0,12.0,13.58550003
25.0,5.0,13.0,14.43750004
25.0,5.0,14.0,15.26450004
25.0,5.0,15.0,16.11600004
25.0,5.0,16.0,16.94750004
25.0,5.0,17.0,17.76800004
25.0,5.0,18.0,18.61700005
25.0,5.0,19.0,19.42050005
25.0,5.0,20.0,20.21500005
25.0,5.0,21.0,21.02300005
25.0,5.0,22.0,21.79550005
25.0,5.0,23.0,22.66000006
25.0,5.0,24.0,23.38350006
25.0,5.0,25.0,24.17850006
25.0,5.0,26.0,24.93000006
25.0,5.0,27.0,25.65700006
25.0,5.0,28.0,26.38700007
25.0,5.0,29.0,27.12100007
25.0,5.0,30.0,27.85700007
25.0,6.0,1.0,5.11400001
25.0,6.0,2.0,6.83200001
25.0,6.0,3.0,7.82050002
25.0,6.0,4.0,8.57250002
25.0,6.0,5.0,9.32450002
25.0,6.0,6.0,10.06850002
25.0,6.0,7.0,10.82450002
25.0,6.0,8.0,11.59850002
25.0,6.0,9.0,12.39150002
25.0,6.0,10.0,13.21900003
25.0,6.0,11.0,13.99350003
25.0,6.0,12.0,14.86550003
25.0,6.0,13.0,15.70750003
25.0,6.0,14.0,16.52150003
25.0,6.0,15.0,17.37350003
25.0,6.0,16.0,18.21900004
25.0,6.0,17.0,19.04950004
25.0,6.0,18.0,19.90550004
25.0,6.0,19.0,20.71250004
25.0,6.0,20.0,21.52700004
25.0,6.0,21.0,22.35400004
25.0,6.0,22.0,23.17900005
25.0,6.0,23.0,24.03800005
25.0,6.0,24.0,24.81850005
25.0,6.0,25.0,25.63550005
25.0,6.0,26.0,26.44750005
25.0,6.0,27.0,27.20550005
25.0,6.0,28.0,27.98900006
25.0,6.0,29.0,28.74950006
25.0,6.0,30.0,29.53850006
25.0,7.0,1.0,6.14400001
25.0,7.0,2.0,8.13550001
25.0,7.0,3.0,9.29100002
25.0,7.0,4.0,10.08700002
25.0,7.0,5.0,10.82700002
25.0,7.0,6.0,11.53700002
25.0,7.0,7.0,12.27700002
25.0,7.0,8.0,13.04850002
25.0,7.0,9.0,13.79150002
25.0,7.0,10.0,14.60000002
25.0,7.0,11.0,15.35000003
25.0,7.0,12.0,16.17450003
25.0,7.0,13.0,16.98100003
25.0,7.0,14.0,17.78650003
25.0,7.0,15.0,18.65000003
25.0,7.0,16.0,19.45800003
25.0,7.0,17.0,20.28050003
25.0,7.0,18.0,21.13100004
25.0,7.0,19.0,21.93150004
25.0,7.0,20.0,22.77950004
25.0,7.0,21.0,23.61550004
25.0,7.0,22.0,24.45300004
25.0,7.0,23.0,25.32300004
25.0,7.0,24.0,26.10800004
25.0,7.0,25.0,26.98500005
25.0,7.0,26.0,27.77950005
25.0,7.0,27.0,28.57300005
25.0,7.0,28.0,29.38850005
25.0,7.0,29.0,30.18100005
25.0,7.0,30.0,30.97850005
25.0,8.0,1.0,7.20700001
25.0,8.0,2.0,9.48350001
25.0,8.0,3.0,10.76650002
25.0,8.0,4.0,11.61000002
25.0,8.0,5.0,12.38650002
25.0,8.0,6.0,13.10600002
25.0,8.0,7.0,13.83500002
25.0,8.0,8.0,14.55550002
25.0,8.0,9.0,15.27800002
25.0,8.0,10.0,16.05300002
25.0,8.0,11.0,16.76850002
25.0,8.0,12.0,17.55700003
25.0,8.0,13.0,18.35100003
25.0,8.0,14.0,19.12950003
25.0,8.0,15.0,19.94600003
25.0,8.0,16.0,20.78500003
25.0,8.0,17.0,21.57400003
25.0,8.0,18.0,22.42650003
25.0,8.0,19.0,23.25250003
25.0,8.0,20.0,24.07250003
25.0,8.0,21.0,24.89050004
25.0,8.0,22.0,25.73700004
25.0,8.0,23.0,26.61000004
25.0,8.0,24.0,27.44200004
25.0,8.0,25.0,28.27450004
25.0,8.0,26.0,29.10900004
25.0,8.0,27.0,29.92050004
25.0,8.0,28.0,30.72550004
25.0,8.0,29.0,31.52900005
25.0,8.0,30.0,32.37600005
25.0,9.0,1.0,8.21400001
25.0,9.0,2.0,10.80650001
25.0,9.0,3.0,12.25950002
25.0,9.0,4.0,13.16550002
25.0,9.0,5.0,13.95850002
25.0,9.0,6.0,14.68450002
25.0,9.0,7.0,15.40050002
25.0,9.0,8.0,16.12700002
25.0,9.0,9.0,16.82100002
25.0,9.0,10.0,17.57300002
25.0,9.0,11.0,18.23950002
25.0,9.0,12.0,19.01250002
25.0,9.0,13.0,19.79950002
25.0,9.0,14.0,20.54500003
25.0,9.0,15.0,21.32500003
25.0,9.0,16.0,22.11300003
25.0,9.0,17.0,22.91400003
25.0,9.0,18.0,23.75150003
25.0,9.0,19.0,24.53400003
25.0,9.0,20.0,25.36250003
25.0,9.0,21.0,26.21800003
25.0,9.0,22.0,27.02450003
25.0,9.0,23.0,27.89300003
25.0,9.0,24.0,28.69350004
25.0,9.0,25.0,29.55150004
25.0,9.0,26.0,30.40300004
25.0,9.0,27.0,31.16050004
25.0,9.0,28.0,31.99350004
25.0,9.0,29.0,32.81850004
25.0,9.0,30.0,33.64150004
25.0,10.0,1.0,9.25200001
25.0,10.0,2.0,12.14200001
25.0,10.0,3.0,13.75200002
25.0,10.0,4.0,14.72150002
25.0,10.0,5.0,15.56300002
25.0,10.0,6.0,16.28300002
25.0,10.0,7.0,17.00100002
25.0,10.0,8.0,17.72900002
25.0,10.0,9.0,18.40850002
25.0,10.0,10.0,19.14900002
25.0,10.0,11.0,19.81800002
25.0,10.0,12.0,20.54600002
25.0,10.0,13.0,21.29800002
25.0,10.0,14.0,22.02850002
25.0,10.0,15.0,22.78200003
25.0,10.0,16.0,23.58750003
25.0,10.0,17.0,24.35700003
25.0,10.0,18.0,25.14200003
25.0,10.0,19.0,25.94450003
25.0,10.0,20.0,26.74500003
25.0,10.0,21.0,27.55700003
25.0,10.0,22.0,28.35400003
25.0,10.0,23.0,29.21000003
25.0,10.0,24.0,30.02400003
25.0,10.0,25.0,30.88450003
25.0,10.0,26.0,31.74150004
25.0,10.0,27.0,32.50850004
25.0,10.0,28.0,33.33850004
25.0,10.0,29.0,34.13100004
25.0,10.0,30.0,34.96050004
26.0,2.0,1.0,1.00000001
26.0,2.0,2.0,1.96250002
26.0,2.0,3.0,2.88850003
26.0,2.0,4.0,3.78650004
26.0,2.0,5.0,4.64250005
26.0,2.0,6.0,5.44900005
26.0,2.0,7.0,6.25100006
26.0,2.0,8.0,6.99500007
26.0,2.0,9.0,7.73000008
26.0,2.0,10.0,8.44350008
26.0,2.0,11.0,9.09550009
26.0,2.0,12.0,9.7690001
26.0,2.0,13.0,10.3555001
26.0,2.0,14.0,10.92150011
26.0,2.0,15.0,11.53600012
26.0,2.0,16.0,12.11200012
26.0,2.0,17.0,12.60050013
26.0,2.0,18.0,13.17250013
26.0,2.0,19.0,13.65300014
26.0,2.0,20.0,14.13200014
26.0,2.0,21.0,14.58500015
26.0,2.0,22.0,15.04600015
26.0,2.0,23.0,15.46450016
26.0,2.0,24.0,15.88600016
26.0,2.0,25.0,16.21750016
26.0,2.0,26.0,16.66900017
26.0,2.0,27.0,17.03100017
26.0,2.0,28.0,17.29550017
26.0,2.0,29.0,17.62800018
26.0,2.0,30.0,17.96900018
26.0,3.0,1.0,2.02000001
26.0,3.0,2.0,2.98100001
26.0,3.0,3.0,3.69050002
26.0,3.0,4.0,4.49850002
26.0,3.0,5.0,5.36350003
26.0,3.0,6.0,6.21350003
26.0,3.0,7.0,7.09500004
26.0,3.0,8.0,7.94900004
26.0,3.0,9.0,8.78450004
26.0,3.0,10.0,9.63400005
26.0,3.0,11.0,10.42450005
26.0,3.0,12.0,11.24150006
26.0,3.0,13.0,12.02450006
26.0,3.0,14.0,12.80050006
26.0,3.0,15.0,13.54700007
26.0,3.0,16.0,14.32900007
26.0,3.0,17.0,15.02050008
26.0,3.0,18.0,15.78200008
26.0,3.0,19.0,16.46450008
26.0,3.0,20.0,17.17350009
26.0,3.0,21.0,17.82900009
26.0,3.0,22.0,18.49150009
26.0,3.0,23.0,19.1585001
26.0,3.0,24.0,19.7830001
26.0,3.0,25.0,20.4025001
26.0,3.0,26.0,21.01800011
26.0,3.0,27.0,21.63150011
26.0,3.0,28.0,22.16550011
26.0,3.0,29.0,22.75850011
26.0,3.0,30.0,23.28000012
26.0,4.0,1.0,3.07200001
26.0,4.0,2.0,4.23600001
26.0,4.0,3.0,4.99400002
26.0,4.0,4.0,5.72000002
26.0,4.0,5.0,6.50500002
26.0,4.0,6.0,7.30750002
26.0,4.0,7.0,8.15450003
26.0,4.0,8.0,9.01300003
26.0,4.0,9.0,9.86350003
26.0,4.0,10.0,10.76000004
26.0,4.0,11.0,11.55350004
26.0,4.0,12.0,12.44150004
26.0,4.0,13.0,13.25700004
26.0,4.0,14.0,14.08400005
26.0,4.0,15.0,14.90650005
26.0,4.0,16.0,15.76550005
26.0,4.0,17.0,16.51300006
26.0,4.0,18.0,17.35600006
26.0,4.0,19.0,18.11300006
26.0,4.0,20.0,18.93000006
26.0,4.0,21.0,19.68150007
26.0,4.0,22.0,20.40950007
26.0,4.0,23.0,21.17150007
26.0,4.0,24.0,21.91100007
26.0,4.0,25.0,22.63050008
26.0,4.0,26.0,23.33300008
26.0,4.0,27.0,24.05600008
26.0,4.0,28.0,24.70350008
26.0,4.0,29.0,25.39700009
26.0,4.0,30.0,26.08450009
26.0,5.0,1.0,4.08800001
26.0,5.0,2.0,5.52450001
26.0,5.0,3.0,6.39950002
26.0,5.0,4.0,7.11850002
26.0,5.0,5.0,7.86350002
26.0,5.0,6.0,8.62650002
26.0,5.0,7.0,9.42950002
26.0,5.0,8.0,10.26100003
26.0,5.0,9.0,11.08900003
26.0,5.0,10.0,11.93950003
26.0,5.0,11.0,12.73800003
26.0,5.0,12.0,13.61800003
26.0,5.0,13.0,14.46900004
26.0,5.0,14.0,15.30850004
26.0,5.0,15.0,16.13600004
26.0,5.0,16.0,17.02150004
26.0,5.0,17.0,17.80450004
26.0,5.0,18.0,18.67950005
26.0,5.0,19.0,19.49900005
26.0,5.0,20.0,20.33400005
26.0,5.0,21.0,21.14450005
26.0,5.0,22.0,21.92000006
26.0,5.0,23.0,22.72500006
26.0,5.0,24.0,23.51850006
26.0,5.0,25.0,24.29450006
26.0,5.0,26.0,25.07650006
26.0,5.0,27.0,25.84400006
26.0,5.0,28.0,26.55300007
26.0,5.0,29.0,27.29050007
26.0,5.0,30.0,28.03100007
26.0,6.0,1.0,5.11400001
26.0,6.0,2.0,6.83250001
26.0,6.0,3.0,7.82300002
26.0,6.0,4.0,8.57650002
26.0,6.0,5.0,9.32850002
26.0,6.0,6.0,10.06400002
26.0,6.0,7.0,10.82900002
26.0,6.0,8.0,11.61700002
26.0,6.0,9.0,12.41150002
26.0,6.0,10.0,13.25800003
26.0,6.0,11.0,14.01100003
26.0,6.0,12.0,14.90400003
26.0,6.0,13.0,15.73350003
26.0,6.0,14.0,16.55100003
26.0,6.0,15.0,17.39750003
26.0,6.0,16.0,18.26950004
26.0,6.0,17.0,19.06450004
26.0,6.0,18.0,19.95600004
26.0,6.0,19.0,20.76900004
26.0,6.0,20.0,21.63000004
26.0,6.0,21.0,22.43100005
26.0,6.0,22.0,23.25650005
26.0,6.0,23.0,24.08450005
26.0,6.0,24.0,24.91450005
26.0,6.0,25.0,25.71700005
26.0,6.0,26.0,26.52650005
26.0,6.0,27.0,27.32250005
26.0,6.0,28.0,28.10150006
26.0,6.0,29.0,28.88000006
26.0,6.0,30.0,29.67450006
26.0,7.0,1.0,6.14400001
26.0,7.0,2.0,8.13550001
26.0,7.0,3.0,9.28950002
26.0,7.0,4.0,10.09400002
26.0,7.0,5.0,10.83800002
