n,k,m,distance
23.0,8.0,19.0,2.8409505
23.0,8.0,20.0,2.9196535
23.0,8.0,21.0,3.004381
23.0,8.0,22.0,3.0863405
23.0,8.0,23.0,3.173008
23.0,8.0,24.0,3.2506465
23.0,8.0,25.0,3.334968
23.0,8.0,26.0,3.418146
23.0,8.0,27.0,3.4949065
23.0,8.0,28.0,3.575644
23.0,8.0,29.0,3.6591245
23.0,8.0,30.0,3.7397265
23.0,9.0,1.0,1.026381
23.0,9.0,2.0,1.3449945
23.0,9.0,3.0,1.523585
23.0,9.0,4.0,1.627906
23.0,9.0,5.0,1.716209
23.0,9.0,6.0,1.7882865
23.0,9.0,7.0,1.8594505
23.0,9.0,8.0,1.9293945
23.0,9.0,9.0,1.9941485
23.0,9.0,10.0,2.062356
23.0,9.0,11.0,2.123802
23.0,9.0,12.0,2.1891385
23.0,9.0,13.0,2.257992
23.0,9.0,14.0,2.321044
23.0,9.0,15.0,2.3895215
23.0,9.0,16.0,2.4583355
23.0,9.0,17.0,2.5288425
23.0,9.0,18.0,2.6010075
23.0,9.0,19.0,2.6714545
23.0,9.0,20.0,2.741671
23.0,9.0,21.0,2.817929
23.0,9.0,22.0,2.881811
23.0,9.0,23.0,2.955224
23.0,9.0,24.0,3.0259035
23.0,9.0,25.0,3.103388
23.0,9.0,26.0,3.172564
23.0,9.0,27.0,3.2439265
23.0,9.0,28.0,3.31606
23.0,9.0,29.0,3.3867355
23.0,9.0,30.0,3.4572455
23.0,10.0,1.0,1.026381
23.0,10.0,2.0,1.345806
23.0,10.0,3.0,1.52095
23.0,10.0,4.0,1.6226175
23.0,10.0,5.0,1.7060345
23.0,10.0,6.0,1.77286
23.0,10.0,7.0,1.834648
23.0,10.0,8.0,1.9001635
23.0,10.0,9.0,1.9562005
23.0,10.0,10.0,2.018026
23.0,10.0,11.0,2.0717075
23.0,10.0,12.0,2.131842
23.0,10.0,13.0,2.1868585
23.0,10.0,14.0,2.244364
23.0,10.0,15.0,2.3013235
23.0,10.0,16.0,2.366728
23.0,10.0,17.0,2.4253625
23.0,10.0,18.0,2.487211
23.0,10.0,19.0,2.549012
23.0,10.0,20.0,2.610141
23.0,10.0,21.0,2.6717255
23.0,10.0,22.0,2.7319275
23.0,10.0,23.0,2.797853
23.0,10.0,24.0,2.865061
23.0,10.0,25.0,2.928534
23.0,10.0,26.0,2.9921375
23.0,10.0,27.0,3.0512315
23.0,10.0,28.0,3.116044
23.0,10.0,29.0,3.1780005
23.0,10.0,30.0,3.245073
24.0,2.0,1.0,1.026395
24.0,2.0,2.0,1.6632635
24.0,2.0,3.0,2.28094
24.0,2.0,4.0,2.872326
24.0,2.0,5.0,3.4620355
24.0,2.0,6.0,4.018004
24.0,2.0,7.0,4.563459
24.0,2.0,8.0,5.125978
24.0,2.0,9.0,5.637199
24.0,2.0,10.0,6.15168
24.0,2.0,11.0,6.652221
24.0,2.0,12.0,7.1252815
24.0,2.0,13.0,7.5871155
24.0,2.0,14.0,8.049322
24.0,2.0,15.0,8.501464
24.0,2.0,16.0,8.929108
24.0,2.0,17.0,9.3405535
24.0,2.0,18.0,9.78819
24.0,2.0,19.0,10.155422
24.0,2.0,20.0,10.546214
24.0,2.0,21.0,10.894397
24.0,2.0,22.0,11.269681
24.0,2.0,23.0,11.632462
24.0,2.0,24.0,11.9797615
24.0,2.0,25.0,12.305125
24.0,2.0,26.0,12.6163035
24.0,2.0,27.0,12.9428145
24.0,2.0,28.0,13.205931
24.0,2.0,29.0,13.528519
24.0,2.0,30.0,13.827685
24.0,3.0,1.0,1.026395
24.0,3.0,2.0,1.4140405
24.0,3.0,3.0,1.7044015
24.0,3.0,4.0,1.9893005
24.0,3.0,5.0,2.2926625
24.0,3.0,6.0,2.584518
24.0,3.0,7.0,2.883906
24.0,3.0,8.0,3.180786
24.0,3.0,9.0,3.470459
24.0,3.0,10.0,3.76671
24.0,3.0,11.0,4.034899
24.0,3.0,12.0,4.3201085
24.0,3.0,13.0,4.600379
24.0,3.0,14.0,4.868403
24.0,3.0,15.0,5.130157
24.0,3.0,16.0,5.3992195
24.0,3.0,17.0,5.6626925
24.0,3.0,18.0,5.9316005
24.0,3.0,19.0,6.176282
24.0,3.0,20.0,6.4323965
24.0,3.0,21.0,6.6755115
24.0,3.0,22.0,6.9244225
24.0,3.0,23.0,7.1764295
24.0,3.0,24.0,7.4066
24.0,3.0,25.0,7.6322705
24.0,3.0,26.0,7.841926
24.0,3.0,27.0,8.0893005
24.0,3.0,28.0,8.2927745
24.0,3.0,29.0,8.5180645
24.0,3.0,30.0,8.7426085
24.0,4.0,1.0,1.026395
24.0,4.0,2.0,1.3721825
24.0,4.0,3.0,1.592687
24.0,4.0,4.0,1.775021
24.0,4.0,5.0,1.9677785
24.0,4.0,6.0,2.162002
24.0,4.0,7.0,2.3571795
24.0,4.0,8.0,2.5583085
24.0,4.0,9.0,2.75279
24.0,4.0,10.0,2.956765
24.0,4.0,11.0,3.1398765
24.0,4.0,12.0,3.3371945
24.0,4.0,13.0,3.539398
24.0,4.0,14.0,3.722675
24.0,4.0,15.0,3.9102085
24.0,4.0,16.0,4.102993
24.0,4.0,17.0,4.290502
24.0,4.0,18.0,4.477451
24.0,4.0,19.0,4.6569695
24.0,4.0,20.0,4.847747
24.0,4.0,21.0,5.024006
24.0,4.0,22.0,5.1892035
24.0,4.0,23.0,5.380138
24.0,4.0,24.0,5.5528075
24.0,4.0,25.0,5.725672
24.0,4.0,26.0,5.8799905
24.0,4.0,27.0,6.0574525
24.0,4.0,28.0,6.2264255
24.0,4.0,29.0,6.39048
24.0,4.0,30.0,6.5681915
24.0,5.0,1.0,1.026395
24.0,5.0,2.0,1.356436
24.0,5.0,3.0,1.5541215
24.0,5.0,4.0,1.7019945
24.0,5.0,5.0,1.848989
24.0,5.0,6.0,1.9849675
24.0,5.0,7.0,2.1267305
24.0,5.0,8.0,2.2742035
24.0,5.0,9.0,2.414964
24.0,5.0,10.0,2.5641875
24.0,5.0,11.0,2.7105135
24.0,5.0,12.0,2.853085
24.0,5.0,13.0,3.001944
24.0,5.0,14.0,3.1489385
24.0,5.0,15.0,3.2840635
24.0,5.0,16.0,3.4388825
24.0,5.0,17.0,3.579108
24.0,5.0,18.0,3.7268885
24.0,5.0,19.0,3.869516
24.0,5.0,20.0,4.0053255
24.0,5.0,21.0,4.141706
24.0,5.0,22.0,4.2826105
24.0,5.0,23.0,4.4339085
24.0,5.0,24.0,4.555123
24.0,5.0,25.0,4.7093345
24.0,5.0,26.0,4.8381825
24.0,5.0,27.0,4.978815
24.0,5.0,28.0,5.105052
24.0,5.0,29.0,5.238348
24.0,5.0,30.0,5.37733
24.0,6.0,1.0,1.026395
24.0,6.0,2.0,1.3501405
24.0,6.0,3.0,1.5385505
24.0,6.0,4.0,1.6693465
24.0,6.0,5.0,1.7910425
24.0,6.0,6.0,1.89723
24.0,6.0,7.0,2.0121405
24.0,6.0,8.0,2.131384
24.0,6.0,9.0,2.238351
24.0,6.0,10.0,2.357652
24.0,6.0,11.0,2.462339
24.0,6.0,12.0,2.58696
24.0,6.0,13.0,2.7039415
24.0,6.0,14.0,2.8119565
24.0,6.0,15.0,2.929707
24.0,6.0,16.0,3.041615
24.0,6.0,17.0,3.1609025
24.0,6.0,18.0,3.2745115
24.0,6.0,19.0,3.4008805
24.0,6.0,20.0,3.5099285
24.0,6.0,21.0,3.6244395
24.0,6.0,22.0,3.7341405
24.0,6.0,23.0,3.858334
24.0,6.0,24.0,3.9737175
24.0,6.0,25.0,4.0850315
24.0,6.0,26.0,4.1936065
24.0,6.0,27.0,4.3100945
24.0,6.0,28.0,4.4105265
24.0,6.0,29.0,4.525483
24.0,6.0,30.0,4.6372595
24.0,7.0,1.0,1.026395
24.0,7.0,2.0,1.349554
24.0,7.0,3.0,1.5311805
24.0,7.0,4.0,1.651286
24.0,7.0,5.0,1.7562545
24.0,7.0,6.0,1.8452935
24.0,7.0,7.0,1.9361165
24.0,7.0,8.0,2.0308005
24.0,7.0,9.0,2.120342
24.0,7.0,10.0,2.219087
24.0,7.0,11.0,2.3070085
24.0,7.0,12.0,2.4022095
24.0,7.0,13.0,2.4988275
24.0,7.0,14.0,2.587358
24.0,7.0,15.0,2.6878675
24.0,7.0,16.0,2.7795815
24.0,7.0,17.0,2.8788175
24.0,7.0,18.0,2.97142
24.0,7.0,19.0,3.073481
24.0,7.0,20.0,3.166111
24.0,7.0,21.0,3.260571
24.0,7.0,22.0,3.35509
24.0,7.0,23.0,3.4565545
24.0,7.0,24.0,3.5557465
24.0,7.0,25.0,3.6554365
24.0,7.0,26.0,3.741229
24.0,7.0,27.0,3.8410395
24.0,7.0,28.0,3.937217
24.0,7.0,29.0,4.024004
24.0,7.0,30.0,4.1221525
24.0,8.0,1.0,1.026395
24.0,8.0,2.0,1.3478005
24.0,8.0,3.0,1.5285655
24.0,8.0,4.0,1.6379115
24.0,8.0,5.0,1.732423
24.0,8.0,6.0,1.812704
24.0,8.0,7.0,1.8953
24.0,8.0,8.0,1.972291
24.0,8.0,9.0,2.0497885
24.0,8.0,10.0,2.128628
24.0,8.0,11.0,2.203227
24.0,8.0,12.0,2.278855
24.0,8.0,13.0,2.359047
24.0,8.0,14.0,2.429724
24.0,8.0,15.0,2.514885
24.0,8.0,16.0,2.5960075
24.0,8.0,17.0,2.6793075
24.0,8.0,18.0,2.763745
24.0,8.0,19.0,2.845584
24.0,8.0,20.0,2.9247945
24.0,8.0,21.0,3.006952
24.0,8.0,22.0,3.090694
24.0,8.0,23.0,3.178648
24.0,8.0,24.0,3.2568775
24.0,8.0,25.0,3.3440415
24.0,8.0,26.0,3.4242135
24.0,8.0,27.0,3.502961
24.0,8.0,28.0,3.5820955
24.0,8.0,29.0,3.6676765
24.0,8.0,30.0,3.74925
24.0,9.0,1.0,1.026395
24.0,9.0,2.0,1.3451165
24.0,9.0,3.0,1.5237525
24.0,9.0,4.0,1.6283315
24.0,9.0,5.0,1.716614
24.0,9.0,6.0,1.7873525
24.0,9.0,7.0,1.859204
24.0,9.0,8.0,1.930211
24.0,9.0,9.0,1.9936735
24.0,9.0,10.0,2.062137
24.0,9.0,11.0,2.1240395
24.0,9.0,12.0,2.1897525
24.0,9.0,13.0,2.259656
24.0,9.0,14.0,2.322997
24.0,9.0,15.0,2.394146
24.0,9.0,16.0,2.461207
24.0,9.0,17.0,2.5323015
24.0,9.0,18.0,2.6048055
24.0,9.0,19.0,2.6767655
24.0,9.0,20.0,2.7477225
24.0,9.0,21.0,2.8199485
24.0,9.0,22.0,2.887299
24.0,9.0,23.0,2.961521
24.0,9.0,24.0,3.0319655
24.0,9.0,25.0,3.112084
24.0,9.0,26.0,3.1785835
24.0,9.0,27.0,3.250521
24.0,9.0,28.0,3.3230615
24.0,9.0,29.0,3.3946955
24.0,9.0,30.0,3.4675415
24.0,10.0,1.0,1.026395
24.0,10.0,2.0,1.345548
24.0,10.0,3.0,1.5212505
24.0,10.0,4.0,1.6229085
24.0,10.0,5.0,1.706684
24.0,10.0,6.0,1.7726565
24.0,10.0,7.0,1.8353505
24.0,10.0,8.0,1.901617
24.0,10.0,9.0,1.9568125
24.0,10.0,10.0,2.0188725
24.0,10.0,11.0,2.074899
24.0,10.0,12.0,2.132975
24.0,10.0,13.0,2.18963
24.0,10.0,14.0,2.247871
24.0,10.0,15.0,2.3043495
24.0,10.0,16.0,2.3686305
24.0,10.0,17.0,2.427369
24.0,10.0,18.0,2.490074
24.0,10.0,19.0,2.553033
24.0,10.0,20.0,2.615012
24.0,10.0,21.0,2.67414
24.0,10.0,22.0,2.7383105
24.0,10.0,23.0,2.803192
24.0,10.0,24.0,2.8705285
24.0,10.0,25.0,2.9349895
24.0,10.0,26.0,2.9970925
24.0,10.0,27.0,3.0582615
24.0,10.0,28.0,3.122882
24.0,10.0,29.0,3.1859125
24.0,10.0,30.0,3.253091
25.0,2.0,1.0,1.026392
25.0,2.0,2.0,1.6624175
25.0,2.0,3.0,2.286485
25.0,2.0,4.0,2.885801
25.0,2.0,5.0,3.4743415
25.0,2.0,6.0,4.0386725
25.0,2.0,7.0,4.5701965
25.0,2.0,8.0,5.1501195
25.0,2.0,9.0,5.661276
25.0,2.0,10.0,6.1828305
25.0,2.0,11.0,6.6637285
25.0,2.0,12.0,7.1680425
25.0,2.0,13.0,7.6422725
25.0,2.0,14.0,8.1110435
25.0,2.0,15.0,8.5651745
25.0,2.0,16.0,8.999794
25.0,2.0,17.0,9.411925
25.0,2.0,18.0,9.863205
25.0,2.0,19.0,10.264144
25.0,2.0,20.0,10.6509
25.0,2.0,21.0,10.992047
25.0,2.0,22.0,11.35974
25.0,2.0,23.0,11.7657525
25.0,2.0,24.0,12.087728
25.0,2.0,25.0,12.430219
25.0,2.0,26.0,12.7977815
25.0,2.0,27.0,13.0701735
25.0,2.0,28.0,13.379536
25.0,2.0,29.0,13.6860755
25.0,2.0,30.0,13.99225
25.0,3.0,1.0,1.026392
25.0,3.0,2.0,1.414759
25.0,3.0,3.0,1.7028005
25.0,3.0,4.0,1.9918775
25.0,3.0,5.0,2.2949665
25.0,3.0,6.0,2.5914905
25.0,3.0,7.0,2.890244
25.0,3.0,8.0,3.1890225
25.0,3.0,9.0,3.4775175
25.0,3.0,10.0,3.772921
25.0,3.0,11.0,4.040063
25.0,3.0,12.0,4.3378015
25.0,3.0,13.0,4.616865
25.0,3.0,14.0,4.8836255
25.0,3.0,15.0,5.1509905
25.0,3.0,16.0,5.42571
25.0,3.0,17.0,5.6748845
25.0,3.0,18.0,5.953426
25.0,3.0,19.0,6.2029145
25.0,3.0,20.0,6.455187
25.0,3.0,21.0,6.7038205
25.0,3.0,22.0,6.955261
25.0,3.0,23.0,7.2191215
25.0,3.0,24.0,7.443136
25.0,3.0,25.0,7.6765065
25.0,3.0,26.0,7.9026055
25.0,3.0,27.0,8.1313395
25.0,3.0,28.0,8.349863
25.0,3.0,29.0,8.5751785
25.0,3.0,30.0,8.80505
25.0,4.0,1.0,1.026392
25.0,4.0,2.0,1.370973
25.0,4.0,3.0,1.591875
25.0,4.0,4.0,1.776252
25.0,4.0,5.0,1.966368
25.0,4.0,6.0,2.1635125
25.0,4.0,7.0,2.3631625
25.0,4.0,8.0,2.5617355
25.0,4.0,9.0,2.760042
25.0,4.0,10.0,2.959287
25.0,4.0,11.0,3.142451
25.0,4.0,12.0,3.343057
25.0,4.0,13.0,3.544986
25.0,4.0,14.0,3.728923
25.0,4.0,15.0,3.9229005
25.0,4.0,16.0,4.11547
25.0,4.0,17.0,4.299312
25.0,4.0,18.0,4.4893105
25.0,4.0,19.0,4.6675475
25.0,4.0,20.0,4.861882
25.0,4.0,21.0,5.040842
25.0,4.0,22.0,5.2114015
25.0,4.0,23.0,5.400524
25.0,4.0,24.0,5.571824
25.0,4.0,25.0,5.752115
25.0,4.0,26.0,5.9150695
25.0,4.0,27.0,6.0919740000000004
25.0,4.0,28.0,6.254921
25.0,4.0,29.0,6.413335
25.0,4.0,30.0,6.5943025
25.0,5.0,1.0,1.026392
25.0,5.0,2.0,1.356846
25.0,5.0,3.0,1.553831
25.0,5.0,4.0,1.7019705
25.0,5.0,5.0,1.849406
25.0,5.0,6.0,1.987557
25.0,5.0,7.0,2.129589
25.0,5.0,8.0,2.278884
25.0,5.0,9.0,2.417939
25.0,5.0,10.0,2.5659545
25.0,5.0,11.0,2.7123615
25.0,5.0,12.0,2.8542415
25.0,5.0,13.0,3.0023495
25.0,5.0,14.0,3.150644
25.0,5.0,15.0,3.294281
25.0,5.0,16.0,3.4455255
25.0,5.0,17.0,3.584379
25.0,5.0,18.0,3.7327705
25.0,5.0,19.0,3.8762295
25.0,5.0,20.0,4.0121975
25.0,5.0,21.0,4.1460595
25.0,5.0,22.0,4.2924685
25.0,5.0,23.0,4.446152
25.0,5.0,24.0,4.565184
25.0,5.0,25.0,4.7192465
25.0,5.0,26.0,4.8521725
25.0,5.0,27.0,4.987772
25.0,5.0,28.0,5.1173405
25.0,5.0,29.0,5.2545665
25.0,5.0,30.0,5.390469
25.0,6.0,1.0,1.026392
25.0,6.0,2.0,1.3501125
25.0,6.0,3.0,1.5398335
25.0,6.0,4.0,1.6689545
25.0,6.0,5.0,1.7925
25.0,6.0,6.0,1.900006
25.0,6.0,7.0,2.013264
25.0,6.0,8.0,2.131688
25.0,6.0,9.0,2.240536
25.0,6.0,10.0,2.360017
25.0,6.0,11.0,2.462979
25.0,6.0,12.0,2.5877085
25.0,6.0,13.0,2.7038505
25.0,6.0,14.0,2.812035
25.0,6.0,15.0,2.9377605
25.0,6.0,16.0,3.047093
25.0,6.0,17.0,3.1686085
25.0,6.0,18.0,3.2820295
25.0,6.0,19.0,3.403771
25.0,6.0,20.0,3.5138075
25.0,6.0,21.0,3.6312845
25.0,6.0,22.0,3.741291
25.0,6.0,23.0,3.8677595
25.0,6.0,24.0,3.9826055
25.0,6.0,25.0,4.093598
25.0,6.0,26.0,4.20772
25.0,6.0,27.0,4.3235755
25.0,6.0,28.0,4.4226925
25.0,6.0,29.0,4.5364145
25.0,6.0,30.0,4.650294
25.0,7.0,1.0,1.026392
25.0,7.0,2.0,1.348964
25.0,7.0,3.0,1.5305335
25.0,7.0,4.0,1.65089
25.0,7.0,5.0,1.755639
25.0,7.0,6.0,1.8478545
25.0,7.0,7.0,1.9383625
25.0,7.0,8.0,2.0325655
25.0,7.0,9.0,2.1222895
25.0,7.0,10.0,2.2197965
25.0,7.0,11.0,2.30546
25.0,7.0,12.0,2.401985
25.0,7.0,13.0,2.495939
25.0,7.0,14.0,2.587287
25.0,7.0,15.0,2.6912525
25.0,7.0,16.0,2.7808985
25.0,7.0,17.0,2.882991
25.0,7.0,18.0,2.9750905
25.0,7.0,19.0,3.0728965
25.0,7.0,20.0,3.166858
25.0,7.0,21.0,3.26344
25.0,7.0,22.0,3.3591075
25.0,7.0,23.0,3.4630065
25.0,7.0,24.0,3.5584025
25.0,7.0,25.0,3.659292
25.0,7.0,26.0,3.7459225
25.0,7.0,27.0,3.845901
25.0,7.0,28.0,3.9449805
25.0,7.0,29.0,4.030763
25.0,7.0,30.0,4.131888
25.0,8.0,1.0,1.026392
25.0,8.0,2.0,1.348239
25.0,8.0,3.0,1.528467
25.0,8.0,4.0,1.63827
25.0,8.0,5.0,1.732569
25.0,8.0,6.0,1.8144785
25.0,8.0,7.0,1.897011
25.0,8.0,8.0,1.974146
25.0,8.0,9.0,2.0521735
25.0,8.0,10.0,2.131158
25.0,8.0,11.0,2.2053025
25.0,8.0,12.0,2.283362
25.0,8.0,13.0,2.3622565
25.0,8.0,14.0,2.4355015
25.0,8.0,15.0,2.5183865
25.0,8.0,16.0,2.602037
25.0,8.0,17.0,2.686648
25.0,8.0,18.0,2.772011
25.0,8.0,19.0,2.8522345
25.0,8.0,20.0,2.9295655
25.0,8.0,21.0,3.013898
25.0,8.0,22.0,3.0988045
25.0,8.0,23.0,3.186827
25.0,8.0,24.0,3.264871
25.0,8.0,25.0,3.3516725
25.0,8.0,26.0,3.435179
25.0,8.0,27.0,3.5137165
25.0,8.0,28.0,3.594511
25.0,8.0,29.0,3.67979
25.0,8.0,30.0,3.760829
25.0,9.0,1.0,1.026392
25.0,9.0,2.0,1.3451895
25.0,9.0,3.0,1.5232865
25.0,9.0,4.0,1.6282735
25.0,9.0,5.0,1.7163645
25.0,9.0,6.0,1.7883645
25.0,9.0,7.0,1.8605985
25.0,9.0,8.0,1.931649
25.0,9.0,9.0,1.996399
25.0,9.0,10.0,2.065233
25.0,9.0,11.0,2.1251045
25.0,9.0,12.0,2.1916235
25.0,9.0,13.0,2.2610915
25.0,9.0,14.0,2.326301
25.0,9.0,15.0,2.397146
25.0,9.0,16.0,2.465434
25.0,9.0,17.0,2.536371
25.0,9.0,18.0,2.6092135
25.0,9.0,19.0,2.680027
25.0,9.0,20.0,2.7491505
25.0,9.0,21.0,2.82319
25.0,9.0,22.0,2.8924465
25.0,9.0,23.0,2.966596
25.0,9.0,24.0,3.0371745
25.0,9.0,25.0,3.1171265
25.0,9.0,26.0,3.183896
25.0,9.0,27.0,3.2569925
25.0,9.0,28.0,3.3282515
25.0,9.0,29.0,3.3992585
25.0,9.0,30.0,3.4737065
25.0,10.0,1.0,1.026392
25.0,10.0,2.0,1.3452375
25.0,10.0,3.0,1.521148
25.0,10.0,4.0,1.622489
25.0,10.0,5.0,1.705505
25.0,10.0,6.0,1.7734435
25.0,10.0,7.0,1.8363455
25.0,10.0,8.0,1.902166
25.0,10.0,9.0,1.958444
25.0,10.0,10.0,2.0191975
25.0,10.0,11.0,2.074575
25.0,10.0,12.0,2.13359
25.0,10.0,13.0,2.189527
25.0,10.0,14.0,2.249251
25.0,10.0,15.0,2.305727
25.0,10.0,16.0,2.3730615
25.0,10.0,17.0,2.430799
25.0,10.0,18.0,2.492952
25.0,10.0,19.0,2.5556045
25.0,10.0,20.0,2.6162165
25.0,10.0,21.0,2.6770905
25.0,10.0,22.0,2.742055
25.0,10.0,23.0,2.807385
25.0,10.0,24.0,2.8735825
25.0,10.0,25.0,2.938777
25.0,10.0,26.0,3.0009635
25.0,10.0,27.0,3.0632175
25.0,10.0,28.0,3.1286625
25.0,10.0,29.0,3.188844
25.0,10.0,30.0,3.25687
26.0,2.0,1.0,1.026381
26.0,2.0,2.0,1.6640615
26.0,2.0,3.0,2.2836285
26.0,2.0,4.0,2.8873085
26.0,2.0,5.0,3.4885825
26.0,2.0,6.0,4.044585
26.0,2.0,7.0,4.605845
26.0,2.0,8.0,5.15265
26.0,2.0,9.0,5.70384
26.0,2.0,10.0,6.2423905
26.0,2.0,11.0,6.7140125
26.0,2.0,12.0,7.224393
26.0,2.0,13.0,7.6851025
26.0,2.0,14.0,8.1536925
26.0,2.0,15.0,8.612603
26.0,2.0,16.0,9.06793
26.0,2.0,17.0,9.4837325
26.0,2.0,18.0,9.9408095
26.0,2.0,19.0,10.351556
26.0,2.0,20.0,10.73749
26.0,2.0,21.0,11.104652
26.0,2.0,22.0,11.516584
26.0,2.0,23.0,11.8778235
26.0,2.0,24.0,12.22107
26.0,2.0,25.0,12.5459635
26.0,2.0,26.0,12.927944
26.0,2.0,27.0,13.271036
26.0,2.0,28.0,13.5409525
26.0,2.0,29.0,13.874515
26.0,2.0,30.0,14.173755
26.0,3.0,1.0,1.026381
26.0,3.0,2.0,1.4155065
26.0,3.0,3.0,1.7034535
26.0,3.0,4.0,1.993581
26.0,3.0,5.0,2.296745
26.0,3.0,6.0,2.5923475
26.0,3.0,7.0,2.9011945
26.0,3.0,8.0,3.1918965
26.0,3.0,9.0,3.487009
26.0,3.0,10.0,3.781059
26.0,3.0,11.0,4.046052
26.0,3.0,12.0,4.345038
26.0,3.0,13.0,4.625222
26.0,3.0,14.0,4.9007275
26.0,3.0,15.0,5.161838
26.0,3.0,16.0,5.448281
26.0,3.0,17.0,5.6960465
26.0,3.0,18.0,5.978718
26.0,3.0,19.0,6.2333775
26.0,3.0,20.0,6.4915265
26.0,3.0,21.0,6.742886
26.0,3.0,22.0,6.9924315
26.0,3.0,23.0,7.2440995
26.0,3.0,24.0,7.490215
26.0,3.0,25.0,7.7233285
26.0,3.0,26.0,7.94499
26.0,3.0,27.0,8.1994345
26.0,3.0,28.0,8.4063395
26.0,3.0,29.0,8.6313135
26.0,3.0,30.0,8.8676
26.0,4.0,1.0,1.026381
26.0,4.0,2.0,1.3734595
26.0,4.0,3.0,1.593998
26.0,4.0,4.0,1.7774725
26.0,4.0,5.0,1.9696655
26.0,4.0,6.0,2.1633065
26.0,4.0,7.0,2.3668845
26.0,4.0,8.0,2.5668665
26.0,4.0,9.0,2.7626875
26.0,4.0,10.0,2.9698475
26.0,4.0,11.0,3.1477995
26.0,4.0,12.0,3.3507765
26.0,4.0,13.0,3.5527245
26.0,4.0,14.0,3.7381855
26.0,4.0,15.0,3.929662
26.0,4.0,16.0,4.131586
26.0,4.0,17.0,4.3098275
26.0,4.0,18.0,4.509357
26.0,4.0,19.0,4.687989
26.0,4.0,20.0,4.887113
26.0,4.0,21.0,5.0662765
26.0,4.0,22.0,5.2343985
26.0,4.0,23.0,5.4206
26.0,4.0,24.0,5.60081
26.0,4.0,25.0,5.7657545
26.0,4.0,26.0,5.939795
26.0,4.0,27.0,6.12201
26.0,4.0,28.0,6.2874725
26.0,4.0,29.0,6.449733
26.0,4.0,30.0,6.6354735
26.0,5.0,1.0,1.026381
26.0,5.0,2.0,1.357448
26.0,5.0,3.0,1.5546235
26.0,5.0,4.0,1.7040995
26.0,5.0,5.0,1.850231
26.0,5.0,6.0,1.987347
26.0,5.0,7.0,2.1320355
26.0,5.0,8.0,2.276989
26.0,5.0,9.0,2.4198615
26.0,5.0,10.0,2.5709275
26.0,5.0,11.0,2.712509
26.0,5.0,12.0,2.8584945
26.0,5.0,13.0,3.007346
26.0,5.0,14.0,3.1567695
26.0,5.0,15.0,3.29357
26.0,5.0,16.0,3.4518775
26.0,5.0,17.0,3.588128
26.0,5.0,18.0,3.739138
26.0,5.0,19.0,3.8853525
26.0,5.0,20.0,4.0228935
26.0,5.0,21.0,4.162241
26.0,5.0,22.0,4.3059415
26.0,5.0,23.0,4.45264
26.0,5.0,24.0,4.578392
26.0,5.0,25.0,4.7335
26.0,5.0,26.0,4.8725045
26.0,5.0,27.0,5.0134455
26.0,5.0,28.0,5.140455
26.0,5.0,29.0,5.271073
26.0,5.0,30.0,5.4191425
26.0,6.0,1.0,1.026381
26.0,6.0,2.0,1.349764
26.0,6.0,3.0,1.5396485
26.0,6.0,4.0,1.669148
26.0,6.0,5.0,1.790516
26.0,6.0,6.0,1.8992265
26.0,6.0,7.0,2.0152925
26.0,6.0,8.0,2.13428
26.0,6.0,9.0,2.243014
26.0,6.0,10.0,2.3621745
26.0,6.0,11.0,2.463432
26.0,6.0,12.0,2.593203
26.0,6.0,13.0,2.7075965
26.0,6.0,14.0,2.815708
26.0,6.0,15.0,2.9369995
26.0,6.0,16.0,3.052717
26.0,6.0,17.0,3.1674405
26.0,6.0,18.0,3.2847865
26.0,6.0,19.0,3.4086815
26.0,6.0,20.0,3.523741
26.0,6.0,21.0,3.6373
26.0,6.0,22.0,3.7519295
26.0,6.0,23.0,3.8688525
26.0,6.0,24.0,3.9900795
26.0,6.0,25.0,4.100919
26.0,6.0,26.0,4.2114295
26.0,6.0,27.0,4.333996
26.0,6.0,28.0,4.434986
26.0,6.0,29.0,4.5498845
26.0,6.0,30.0,4.6659195
26.0,7.0,1.0,1.026381
26.0,7.0,2.0,1.3494465
26.0,7.0,3.0,1.530643
26.0,7.0,4.0,1.6507185
26.0,7.0,5.0,1.7556835
26.0,7.0,6.0,1.846806
26.0,7.0,7.0,1.9387305
26.0,7.0,8.0,2.0313015
26.0,7.0,9.0,2.1230115
26.0,7.0,10.0,2.2223165
26.0,7.0,11.0,2.306587
26.0,7.0,12.0,2.405821
26.0,7.0,13.0,2.5014395
26.0,7.0,14.0,2.5923605
26.0,7.0,15.0,2.6928275
26.0,7.0,16.0,2.7840905
26.0,7.0,17.0,2.8818765
26.0,7.0,18.0,2.980527
26.0,7.0,19.0,3.0762785
26.0,7.0,20.0,3.1752785
26.0,7.0,21.0,3.270638
26.0,7.0,22.0,3.36403
26.0,7.0,23.0,3.4639025
26.0,7.0,24.0,3.5641785
26.0,7.0,25.0,3.6660535
26.0,7.0,26.0,3.7534235
26.0,7.0,27.0,3.857176
26.0,7.0,28.0,3.953733
26.0,7.0,29.0,4.0409275
26.0,7.0,30.0,4.141038
26.0,8.0,1.0,1.026381
26.0,8.0,2.0,1.347701
26.0,8.0,3.0,1.5283335
26.0,8.0,4.0,1.637789
26.0,8.0,5.0,1.733128
26.0,8.0,6.0,1.8132735
26.0,8.0,7.0,1.897446
