,generation,mother,father,child,child_no,mutation
63,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|2.0|3.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
64,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
65,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|2.0|3.0|2.0|4.0|2|2|2|2|2,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
66,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|4.0|4.0|4.0|4.0|4.0|2|2|2|2|2,17.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
67,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|2.0|2.0|1.0|4.0|2|2|2|2|2,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
68,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.98|0.33|0.77|0.64|0.12|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,19.0,-0.48|0.29|-0.27|-0.64|0.76|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
69,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
70,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|4.0|2.0|2.0|2.0|2|2|2|2|2,21.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
71,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|1.0|2.0|2.0|4.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
73,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|3.0|2.0|2.0|2.0|4.0|2|2|2|2|2,24.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
74,3,0.5|0.25|0.75|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|1.0|0.25|0.0|0.75|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.5|0.62|0.5|0.0|0.88|2.0|2.0|2.0|2.0|4.0|2|2|3|3|3,25.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0
75,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|4.0|2.0|4.0|4.0|2.0|2|2|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
76,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|1.0|4.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
77,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|3|2|3|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0
78,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|4.0|2.0|4.0|2.0|2|2|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
79,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
80,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|4.0|2.0|2.0|2.0|5.0|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
81,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
82,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
83,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|3.0|2.0|2.0|4.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
84,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
85,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|3|2|2|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
86,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.71|0.4|0.13|0.5|0.79|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,12.0,-0.59|0.35|-0.01|0.06|0.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
87,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|3|2|2|2|2,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
88,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|3.0|2.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
89,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.06|0.4|0.64|0.38|0.49|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,15.0,0.06|0.35|-0.52|0.18|0.45|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
90,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|3|3|3|2|2,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|0.0
91,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.68|0.14|0.92|0.61|0.63|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,17.0,-0.56|0.61|-0.8|-0.05|0.31|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
92,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|4.0|2.0|2.0|2.0|4.0|2|2|2|2|2,18.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
93,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|3.0|4.0|2|2|2|2|2,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
94,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|4.0|2.0|2.0|2.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
95,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|4.0|2.0|2.0|2.0|2.0|2|2|2|2|2,21.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
96,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.96|0.22|0.19|0.65|0.59|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,22.0,-0.84|0.53|-0.07|-0.09|0.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
97,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|3.0|2.0|2.0|2.0|4.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
98,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,24.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
99,4,0.25|0.75|0.0|0.5|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.12|0.75|0.12|0.56|0.94|5.0|5.0|5.0|5.0|8.0|2|2|2|2|2,25.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|-3.0|-3.0|-4.0|0.0|0.0|0.0|0.0|0.0
100,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|3|3|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|0.0
101,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|4.0|2.0|4.0|2|2|2|2|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
102,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|3.0|2.0|2.0|4.0|2|2|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
103,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
104,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
105,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
106,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
107,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|4.0|4.0|2.0|4.0|2.0|2|2|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|-2.0|2.0|0.0|0.0|0.0|0.0|0.0
108,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
109,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.96|0.15|0.6|0.27|0.85|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,10.0,-0.71|0.6|-0.35|0.04|0.09|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
110,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|3|2|3|2,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0
111,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|3.0|4.0|2|2|2|2|2,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
112,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|3.0|2.0|2.0|3.0|3.0|2|2|2|2|2,13.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0
113,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|3.0|2.0|2.0|4.0|2|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
114,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
115,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|3|2|3|3|3,16.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|-1.0
116,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|4.0|4.0|4.0|2|2|2|2|2,17.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
117,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|1.0|2.0|4.0|2|2|2|2|2,18.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
118,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|1.0|4.0|2|2|2|2|2,19.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
119,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,20.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
120,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|5.0|5.0|2.0|3.0|7.0|2|2|2|2|2,21.0,0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0
121,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|4.0|4.0|2.0|2.0|2|2|2|2|2,22.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|2.0|0.0|0.0|0.0|0.0|0.0
122,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|2.0|2.0|2.0|3.0|4.0|2|2|2|2|2,23.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
123,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.25|0.75|0.25|0.31|0.94|1.0|2.0|2.0|2.0|4.0|2|2|2|2|2,24.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
124,5,0.5|0.75|0.25|0.0|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.49|0.46|0.11|0.41|0.34|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,25.0,-0.24|0.29|0.14|-0.1|0.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
125,6,0.75|0.0|0.5|0.25|1.0|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.0|0.75|0.25|0.62|0.88|2.0|2.0|2.0|2.0|4.0|2|2|2|2|2,0.38|0.38|0.38|0.44|0.94|2.0|2.0|2.0|2.0|3.0|2|2|2|2|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0
