,generation,mother,father,child,child_no,mutation
566,64,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|13.0|6.0|3.0|2.0|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
567,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.14|0.55|0.76|0.8|14.0|7.0|3.0|2.0|10|10|7|6,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
568,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.98|0.06|0.24|0.2|13.0|7.0|3.0|2.0|10|10|7|6,2.0,-0.84|0.49000000000000005|0.52|0.6000000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
569,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.14|0.55|0.76|0.8|13.0|7.0|3.0|2.0|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
570,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.31|0.75|0.38|0.16|13.0|7.0|3.0|2.0|10|10|7|6,4.0,-0.16999999999999998|-0.19999999999999996|0.38|0.64|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
571,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.14|0.55|0.76|0.8|12.0|7.0|3.0|2.0|10|10|7|6,5.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
572,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.94|0.06|0.1|0.19|13.0|7.0|3.0|2.0|10|10|7|6,6.0,-0.7999999999999999|0.49000000000000005|0.66|0.6100000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
573,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.14|0.55|0.76|0.8|14.0|7.0|3.0|2.0|10|10|7|6,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
574,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.14|0.55|0.76|0.8|13.0|7.0|3.0|2.0|10|9|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
575,65,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.1|0.58|0.52|0.94|13.0|7.0|3.0|2.0|10|10|7|6,0.14|0.55|0.76|0.8|12.0|7.0|3.0|2.0|10|10|7|6,9.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
576,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
577,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.42|0.28|0.87|0.54|13.0|7.0|3.0|2.0|10|10|7|6,2.0,0.15999999999999998|0.07999999999999996|-0.06999999999999995|-0.020000000000000018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
578,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|9|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
579,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
580,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
581,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|7.0|4.0|2.0|10|10|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0
582,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
583,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|6.0|3.0|2.0|9|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0
584,66,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.58|0.36|0.8|0.52|13.0|7.0|4.0|2.0|10|10|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0
585,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.79|0.27|0.7|0.45|14.0|7.0|3.0|2.0|10|10|7|6,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
586,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.79|0.27|0.7|0.45|13.0|7.0|3.0|2.0|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
587,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.17|0.27|0.93|0.92|13.0|7.0|3.0|2.0|10|10|7|6,3.0,0.62|0.0|-0.2300000000000001|-0.47000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
588,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.79|0.27|0.7|0.45|13.0|7.0|3.0|2.0|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
589,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.79|0.27|0.7|0.45|13.0|7.0|3.0|2.0|10|9|8|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
590,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.79|0.27|0.7|0.45|13.0|7.0|4.0|2.0|9|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0
591,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.79|0.27|0.7|0.45|13.0|7.0|3.0|2.0|9|10|8|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|-1.0
592,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.79|0.27|0.7|0.45|14.0|7.0|3.0|2.0|10|10|7|6,8.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
593,67,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,9.0,0.36000000000000004|-0.12|0.26999999999999996|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
594,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|14.0|7.0|3.0|2.0|10|10|7|6,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
595,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|13.0|7.0|3.0|2.0|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
596,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|13.0|7.0|4.0|2.0|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
597,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|13.0|7.0|4.0|2.0|10|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
598,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|13.0|6.0|3.0|2.0|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
599,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|14.0|10.0|3.0|2.0|10|10|7|6,6.0,0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
600,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|13.0|7.0|3.0|2.0|9|10|8|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
601,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|12.0|7.0|3.0|2.0|10|10|7|6,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
602,68,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,1.0|0.18|0.6|0.38|13.0|7.0|3.0|2.0|10|10|7|6,0.72|0.29|0.52|0.32|13.0|8.0|3.0|2.0|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
603,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.42|0.39|0.11|0.17|13.0|7.0|3.0|2.0|10|10|7|6,1.0,-0.03999999999999998|0.08999999999999997|0.56|0.37|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
604,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|12.0|7.0|3.0|2.0|10|10|7|6,2.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
605,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.84|0.83|0.32|0.45|13.0|7.0|3.0|2.0|10|10|7|6,3.0,-0.45999999999999996|-0.35|0.35000000000000003|0.09000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
606,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.76|0.11|0.81|0.09|13.0|7.0|3.0|2.0|10|10|7|6,4.0,-0.38|0.37|-0.14|0.45000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
607,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
608,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|12.0|7.0|3.0|2.0|10|10|7|6,6.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
609,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|12.0|7.0|3.0|2.0|10|10|7|6,7.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
610,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.13|0.48|0.58|0.39|13.0|7.0|3.0|2.0|10|10|7|6,8.0,0.25|0.0|0.09000000000000008|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
611,69,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.59|0.44|0.34|0.4|13.0|7.0|3.0|2.0|10|10|7|6,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|9|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
612,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
613,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,2.0,0.09999999999999998|-0.32|-0.050000000000000044|0.32|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
614,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
615,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.3|0.46|0.72|0.46|12.0|9.0|3.0|2.0|10|10|8|6,4.0,0.0|0.0|0.0|0.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
616,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|9|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0
617,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.35|0.78|0.07|0.55|13.0|7.0|3.0|2.0|10|10|8|6,6.0,-0.04999999999999999|-0.32|0.6499999999999999|-0.09000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
618,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.3|0.46|0.72|0.46|13.0|6.0|3.0|2.0|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
619,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.3|0.46|0.72|0.46|13.0|8.0|3.0|2.0|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
620,70,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.17|0.53|1.0|0.67|13.0|7.0|3.0|2.0|10|10|7|6,0.3|0.46|0.72|0.46|12.0|9.0|6.0|4.0|10|10|8|6,9.0,0.0|0.0|0.0|0.0|1.0|-2.0|-3.0|-2.0|0.0|0.0|0.0|0.0
621,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.24|0.31|0.04|0.67|13.0|7.0|3.0|2.0|10|10|8|6,1.0,0.08000000000000002|0.26999999999999996|0.5599999999999999|-0.47000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
622,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.32|0.58|0.6|0.2|14.0|7.0|3.0|2.0|10|10|9|6,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
623,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.32|0.58|0.6|0.2|13.0|7.0|4.0|2.0|10|10|8|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
624,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.32|0.58|0.6|0.2|13.0|8.0|3.0|2.0|10|10|8|6,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
625,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.32|0.58|0.6|0.2|13.0|7.0|3.0|2.0|10|10|8|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
626,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.32|0.58|0.6|0.2|13.0|7.0|4.0|2.0|9|10|8|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0
627,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.99|0.14|0.3|0.13|13.0|7.0|3.0|2.0|10|10|8|6,7.0,-0.6699999999999999|0.43999999999999995|0.3|0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
628,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.32|0.58|0.6|0.2|13.0|7.0|3.0|2.0|9|10|8|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
629,71,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.2|0.78|0.77|0.14|13.0|7.0|3.0|2.0|10|10|8|6,0.32|0.58|0.6|0.2|13.0|8.0|3.0|2.0|10|10|8|6,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
630,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.34|0.47|0.7|0.5|13.0|7.0|3.0|2.0|10|10|8|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
631,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.34|0.47|0.7|0.5|13.0|7.0|3.0|2.0|9|10|8|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
632,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.34|0.47|0.7|0.5|13.0|7.0|3.0|2.0|10|9|8|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
633,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.34|0.47|0.7|0.5|15.0|8.0|3.0|3.0|10|10|8|6,4.0,0.0|0.0|0.0|0.0|-2.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0
634,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.21|0.49|0.97|0.79|13.0|7.0|3.0|2.0|10|10|8|6,5.0,0.13000000000000003|-0.020000000000000018|-0.27|-0.29000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
635,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.34|0.47|0.7|0.5|13.0|7.0|4.0|2.0|10|10|8|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
636,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.34|0.47|0.7|0.5|12.0|7.0|3.0|2.0|10|10|8|6,7.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
637,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.25|0.2|0.22|0.14|13.0|7.0|3.0|2.0|10|10|8|6,8.0,0.09000000000000002|0.26999999999999996|0.48|0.36|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
638,72,0.38|0.48|0.67|0.54|13.0|7.0|3.0|2.0|10|10|8|6,0.3|0.46|0.72|0.46|13.0|7.0|3.0|2.0|10|10|8|6,0.34|0.47|0.7|0.5|14.0|7.0|3.0|2.0|9|10|8|6,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
639,73,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.5|0.38|0.62|0.38|12.0|7.0|3.0|2.0|10|10|8|6,1.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
640,73,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.5|0.38|0.62|0.38|13.0|7.0|3.0|2.0|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
641,73,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.71|0.77|0.51|0.93|13.0|7.0|3.0|2.0|10|10|8|6,3.0,-0.20999999999999996|-0.39|0.10999999999999999|-0.55|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
642,73,0.58|0.36|0.8|0.52|13.0|7.0|3.0|2.0|10|10|8|6,0.43|0.39|0.43|0.25|13.0|7.0|3.0|2.0|10|10|8|6,0.5|0.38|0.62|0.38|12.0|7.0|3.0|2.0|10|10|8|6,4.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
