,generation,mother,father,child,child_no,mutation
254,34,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|29|19|11|5|5|8|4|6|6|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|1.0|-1.0|-3.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
255,34,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|29|19|11|5|5|8|4|6|6|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|4|8|4|6|7|7|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
256,34,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|29|19|11|5|5|8|4|6|6|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|27|19|11|6|5|8|4|7|8|6|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|-1.0|1.0|0.0
257,34,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|29|19|11|5|5|8|4|6|6|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|29|19|11|5|5|9|4|5|6|7|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|-1.0|-1.0
258,34,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|29|19|11|5|5|8|4|6|6|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|8|6|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
259,34,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|29|19|11|5|5|8|4|6|6|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
260,34,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|14|29|19|11|5|5|8|4|6|6|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|22|14|27|19|11|5|5|8|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|20|22|13|27|19|11|5|6|8|4|6|7|7|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
261,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|19|23|17|30|20|11|4|5|4|8|6|6|10|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
262,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
263,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|19|14|19|29|20|23|5|5|4|8|6|7|7|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
264,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.16|0.41|0.49|0.35|0.12|0.31|0.97|0.52|23|15|13|23|17|29|23|11|4|5|4|8|6|7|7|2,4.0,-0.01999999999999999|-0.17999999999999997|0.39|0.09000000000000002|0.5|0.06|-0.42999999999999994|0.18999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
265,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.34|0.77|0.62|0.18|0.63|0.19|0.56|0.19|15|15|19|23|17|29|23|11|5|5|4|8|6|7|7|2,5.0,-0.2|-0.54|0.26|0.26|-0.010000000000000009|0.18|-0.020000000000000018|0.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
266,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|23|15|19|14|17|29|22|11|4|5|8|8|6|6|9|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
267,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|16|15|19|23|17|17|23|11|5|5|8|3|6|6|7|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
268,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|19|14|18|16|20|23|4|5|4|8|6|7|7|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
269,35,0.17|0.35|0.94|0.46|0.39|0.03|0.34|0.55|15|15|13|14|18|17|23|23|4|5|4|8|6|6|9|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|23|14|19|23|17|29|23|11|5|5|8|4|6|7|7|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
270,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|14|21|23|14|29|19|11|5|5|8|4|6|7|7|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
271,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|23|17|29|19|11|5|5|9|4|6|8|7|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
272,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|14|21|23|14|29|19|11|5|5|9|4|6|7|7|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
273,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.02|0.75|0.47|0.52|0.21|0.19|0.67|0.41|21|15|21|23|17|29|20|11|5|5|8|4|6|7|7|2,4.0,0.08|-0.64|0.35|-0.09000000000000002|0.63|0.52|0.05999999999999994|0.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
274,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
275,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|23|14|29|20|11|5|5|8|4|6|6|7|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
276,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|20|23|14|29|20|11|5|5|9|4|6|7|6|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
277,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|24|17|19|21|20|30|21|11|5|5|8|4|6|7|6|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|0.0|1.0|-3.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
278,36,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|23|17|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|21|15|21|22|14|29|19|11|5|5|9|4|6|7|6|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
279,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|22|14|29|20|11|5|5|8|4|6|7|7|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
280,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|22|15|19|23|17|29|20|11|6|5|8|4|6|7|7|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
281,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|22|22|14|29|19|11|5|5|8|4|7|7|7|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
282,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|23|14|29|20|11|5|5|8|4|7|7|7|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
283,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
284,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.4|0.99|0.6|0.4|0.08|0.47|0.84|0.53|23|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,6.0,-0.30000000000000004|-0.88|0.21999999999999997|0.02999999999999997|0.76|0.24|-0.10999999999999999|0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
285,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
286,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|23|14|29|19|11|5|5|8|4|6|8|7|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
287,37,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|21|23|14|29|20|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|20|15|19|22|17|29|19|11|5|5|8|4|6|7|7|2,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|14|29|20|11|5|5|8|4|6|7|7|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
288,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|23|15|13|21|16|17|23|23|3|5|9|4|6|7|7|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
289,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|23|16|19|22|15|17|20|23|4|5|9|4|6|6|7|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
290,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|17|18|14|24|14|16|26|22|5|5|9|4|6|6|7|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-1.0|-2.0|1.0|1.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
291,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.72|0.75|0.16|0.33|0.76|0.98|0.4|0.81|15|15|13|22|16|29|23|11|5|5|4|4|6|7|7|7,4.0,-0.6|-0.58|0.69|0.10999999999999999|-0.030000000000000027|-0.43999999999999995|0.24|-0.020000000000000018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
292,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|15|15|13|22|15|17|23|11|3|5|4|4|6|7|7|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
293,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|23|15|19|14|15|29|23|23|4|5|9|3|6|7|7|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
294,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|15|15|13|22|16|29|23|11|4|5|4|4|7|7|7|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
295,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|23|15|13|14|15|29|23|11|5|5|9|4|5|7|7|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
296,38,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|15|17|20|24|16|28|23|24|4|5|4|4|6|6|7|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|-2.0|-1.0|1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
297,39,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|15|15|13|14|16|17|20|11|4|5|9|4|6|5|7|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
298,39,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.12|0.17|0.85|0.44|0.73|0.54|0.64|0.79|24|17|19|17|15|30|19|11|4|5|9|4|6|6|7|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|0.0|-3.0|1.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
299,39,0.14|0.23|0.88|0.44|0.62|0.37|0.54|0.71|15|15|13|14|16|17|23|23|4|5|4|4|6|6|7|7,0.1|0.11|0.82|0.43|0.84|0.71|0.73|0.87|23|15|19|22|15|29|20|11|5|5|9|4|6|7|7|2,0.54|0.09|0.53|0.53|0.66|0.77|0.7|0.34|15|15|13|14|16|17|20|11|5|5|9|4|6|6|7|7,3.0,-0.42000000000000004|0.08000000000000002|0.31999999999999995|-0.09000000000000002|0.06999999999999995|-0.22999999999999998|-0.05999999999999994|0.45|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
