,generation,mother,father,child,child_no
435,49,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-7-8-8-10-8-7,4.0
436,49,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-8-8-9-8-7-9-8-7,5.0
437,49,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,6.0
438,49,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-12.0-13.0-12.0-9-9-8-8-8-10-8-7,7.0
439,49,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-10.0-6.0-5.0-18.0-8.0-16.0-12.0-11.0-10-9-8-8-8-10-8-7,8.0
440,49,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-8-8-8-10-8-7,9.0
441,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-15.0-8.0-13.0-13.0-12.0-10-9-9-8-8-10-7-7,1.0
442,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.52-0.24-0.75-0.45-0.07-0.52-0.2-0.81-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,2.0
443,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,3.0
444,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-5.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,4.0
445,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.9-0.45-0.85-0.19-0.6-0.52-0.54-0.83-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,5.0
446,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-7.0-4.0-7.0-19.0-9.0-14.0-12.0-11.0-10-9-9-8-8-10-8-7,6.0
447,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-9.0-4.0-4.0-19.0-12.0-16.0-14.0-11.0-10-9-8-8-8-10-8-7,7.0
448,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-14.0-13.0-12.0-10-8-9-8-8-10-8-7,8.0
449,50,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-5.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,9.0
450,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-9-9-9-8-7-9-7-8,1.0
451,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.07-0.09-0.01-0.3-0.61-1.0-0.95-0.49-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-10-7-8-7-10-7-7,2.0
452,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,3.0
453,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-8-8-10-7-7,4.0
454,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-9.0-7.0-6.0-15.0-8.0-15.0-14.0-13.0-10-10-9-8-7-10-7-7,5.0
455,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-7.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-9-9-8-10-7-8,6.0
456,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,7.0
457,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-7-8-7-10-6-8,8.0
458,51,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-8-7,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-7-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-9-9-7-10-8-7,9.0
459,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-17.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-7,1.0
460,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-9.0-13.0-12.0-12.0-10-9-7-9-8-10-7-7,2.0
461,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,3.0
462,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-8-8-10-7-8,4.0
463,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,5.0
464,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-15.0-9.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,6.0
465,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,7.0
466,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-15.0-8.0-13.0-13.0-12.0-10-9-7-8-9-10-7-7,8.0
467,52,0.6-0.31-0.36-0.84-0.19-0.49-0.63-0.23-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-9-8-8-10-7-8,0.38-0.54-0.55-0.64-0.48-0.12-0.52-0.64-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-9.0-13.0-13.0-12.0-10-9-8-8-8-10-7-7,9.0
468,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-7.0-4.0-4.0-15.0-8.0-12.0-14.0-12.0-10-9-9-8-8-10-7-7,1.0
469,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-10-7-8-9-8-6,2.0
470,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-7-9-8-10-7-7,3.0
471,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-9-8-8-8-10-7-7,4.0
472,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-9-8-8-10-7-8,5.0
473,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,6.0
474,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-16.0-8.0-13.0-14.0-12.0-10-10-9-9-8-10-7-7,7.0
475,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.4-0.93-0.33-0.83-0.73-1.0-0.57-0.2-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-9-8-10-7-8,8.0
476,53,0.94-0.18-0.72-0.79-0.03-0.18-0.94-0.4-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-9-8-10-7-7,0.49-0.43-0.46-0.74-0.34-0.3-0.57-0.44-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-9-7-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-16.0-8.0-14.0-13.0-12.0-10-9-7-8-8-10-7-7,9.0
477,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.9-0.9-0.86-0.41-0.46-0.58-0.53-0.71-8.0-4.0-4.0-17.0-8.0-13.0-13.0-12.0-10-10-10-9-8-10-7-7,1.0
478,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,2.0
479,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-9-9-10-8-9-10-6-8,3.0
480,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-9-9-8-10-7-7,4.0
481,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-10-8-8-10-7-7,5.0
482,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-7.0-7.0-16.0-8.0-13.0-14.0-13.0-10-10-10-8-8-10-7-7,6.0
483,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-10-7-8-10-6-7,7.0
484,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-10-8-8-10-7-8,8.0
485,54,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.72-0.3-0.59-0.76-0.18-0.24-0.75-0.42-8.0-4.0-4.0-17.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,9.0
486,55,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.66-0.22-0.43-0.36-0.15-0.12-0.4-0.24-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-10-9-7-10-7-7,1.0
487,55,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.66-0.22-0.43-0.36-0.15-0.12-0.4-0.24-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-10-9-8-10-7-8,2.0
488,55,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.66-0.22-0.43-0.36-0.15-0.12-0.4-0.24-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-7-10-7-8,3.0
489,55,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.66-0.22-0.43-0.36-0.15-0.12-0.4-0.24-8.0-4.0-4.0-15.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-8,4.0
490,55,0.64-0.2-0.38-0.23-0.14-0.09-0.29-0.18-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-9-8-8-10-7-8,0.68-0.25-0.48-0.5-0.16-0.16-0.52-0.3-8.0-4.0-4.0-16.0-8.0-13.0-12.0-12.0-10-10-10-9-8-10-7-7,0.66-0.22-0.43-0.36-0.15-0.12-0.4-0.24-8.0-4.0-4.0-16.0-8.0-13.0-13.0-12.0-10-10-10-7-8-10-7-7,5.0
