,generation,mother,father,child,child_no,mutation
935,104,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.22|0.07|0.17|0.67|0.17|0.4|0.13|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.79|0.13|0.04|0.92|0.09|0.67|0.49|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,9.0,-0.53|0.19|0.28|-0.3500000000000001|0.31000000000000005|-0.23000000000000004|-0.04999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
936,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.4|0.55|0.38|0.41|0.79|0.7|0.48|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|9|10|10|10|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
937,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.4|0.55|0.38|0.41|0.79|0.7|0.48|7.0|9.0|14.0|8.0|4.0|10.0|12.0|10|10|10|10|10|9|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
938,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.5|0.46|0.82|0.34|0.6|0.56|0.82|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,3.0,-0.09999999999999998|0.09000000000000002|-0.43999999999999995|0.06999999999999995|0.19000000000000006|0.1399999999999999|-0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
939,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.01|0.73|0.32|0.92|0.72|0.07|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,4.0,0.39|-0.17999999999999994|0.06|-0.51|0.07000000000000006|0.6299999999999999|0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
940,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.49|0.08|1.0|0.89|0.39|0.58|0.67|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,5.0,-0.08999999999999997|0.47000000000000003|-0.62|-0.48000000000000004|0.4|0.12|-0.19000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
941,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.4|0.55|0.38|0.41|0.79|0.7|0.48|7.0|9.0|13.0|7.0|4.0|10.0|12.0|10|10|10|10|10|10|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
942,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.4|0.55|0.38|0.41|0.79|0.7|0.48|7.0|8.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|9|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
943,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.4|0.55|0.38|0.41|0.79|0.7|0.48|7.0|9.0|13.0|8.0|4.0|10.0|12.0|9|10|10|10|10|9|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0
944,105,0.45|0.71|0.45|0.32|1.0|0.8|0.59|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.34|0.39|0.31|0.5|0.58|0.6|0.36|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.4|0.55|0.38|0.41|0.79|0.7|0.48|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
945,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.45|0.4|0.52|0.52|0.46|0.6|7.0|9.0|12.0|8.0|5.0|10.0|12.0|10|10|10|10|10|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
946,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,2.0,0.19999999999999998|0.12|-0.47|0.43000000000000005|0.32|0.41000000000000003|0.27999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
947,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,3.0,0.0|-0.36999999999999994|0.19000000000000003|0.46|-0.44999999999999996|-0.46|-0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
948,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.45|0.4|0.52|0.52|0.46|0.6|7.0|9.0|12.0|8.0|3.0|10.0|12.0|10|10|10|9|10|10|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
949,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.45|0.4|0.52|0.52|0.46|0.6|7.0|9.0|12.0|7.0|4.0|10.0|12.0|10|10|10|10|10|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
950,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.45|0.4|0.52|0.52|0.46|0.6|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|9|10|10|10|10|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
951,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.45|0.4|0.52|0.52|0.46|0.6|10.0|9.0|12.0|7.0|3.0|11.0|13.0|10|10|10|10|10|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|0.0|1.0|1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
952,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.45|0.4|0.52|0.52|0.46|0.6|7.0|9.0|12.0|8.0|5.0|10.0|12.0|10|10|10|10|10|10|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
953,106,0.31|0.58|0.48|0.48|0.64|0.48|0.76|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.45|0.4|0.52|0.52|0.46|0.6|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|9|10|10|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
954,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|9.0|12.0|10|10|9|10|10|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
955,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|10.0|8.0|16.0|9.0|7.0|9.0|15.0|10|10|10|10|10|10|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-3.0|-1.0|-3.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
956,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
957,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
958,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|6.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
959,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|5.0|10.0|12.0|10|10|10|10|10|10|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
960,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|13.0|9.0|4.0|10.0|12.0|10|10|10|10|10|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
961,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|9|10|10|10|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
962,107,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.17|0.46|0.51|0.64|0.29|0.15|0.93|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|13.0|7.0|4.0|10.0|12.0|10|10|10|10|10|9|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
963,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|7.0|9.0|13.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
964,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|10.0|9.0|11.0|11.0|3.0|9.0|12.0|10|10|10|10|10|10|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|1.0|-3.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
965,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|7.0|9.0|11.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
966,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|9|10|10|10|10|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
967,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|7.0|9.0|11.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
968,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|6.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
969,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|9|9|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0
970,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.19|0.57|0.54|0.08|0.58|0.49|0.51|7.0|8.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
971,108,0.09|0.33|0.87|0.09|0.2|0.05|0.32|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.29|0.82|0.21|0.06|0.97|0.92|0.7|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.72|0.49|0.01|0.6|0.52|0.34|1.0|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,9.0,-0.53|0.07999999999999996|0.53|-0.52|0.05999999999999994|0.14999999999999997|-0.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
972,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.2|0.36|0.5|0.46|0.32|0.27|0.53|7.0|10.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|9|10|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
973,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.2|0.36|0.5|0.46|0.32|0.27|0.53|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|9|10|10|10|10|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0
974,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.2|0.36|0.5|0.46|0.32|0.27|0.53|7.0|9.0|12.0|8.0|4.0|9.0|12.0|10|9|10|10|10|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
975,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.77|0.36|0.0|0.66|0.32|0.41|0.38|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,4.0,-0.5700000000000001|0.0|0.5|-0.2|0.0|-0.13999999999999996|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
976,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.2|0.36|0.5|0.46|0.32|0.27|0.53|7.0|9.0|12.0|8.0|4.0|9.0|12.0|10|10|10|10|10|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
977,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.46|0.59|0.98|0.05|0.84|0.73|0.77|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,6.0,-0.26|-0.22999999999999998|-0.48|0.41000000000000003|-0.52|-0.45999999999999996|-0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
978,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.2|0.36|0.5|0.46|0.32|0.27|0.53|7.0|9.0|12.0|8.0|4.0|9.0|12.0|10|10|10|10|10|10|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
979,109,0.26|0.32|0.32|0.57|0.4|0.44|0.44|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.13|0.4|0.69|0.36|0.24|0.1|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,0.95|0.61|0.69|0.47|0.27|0.38|0.62|7.0|9.0|12.0|8.0|4.0|10.0|12.0|10|10|10|10|10|10|7,8.0,-0.75|-0.25|-0.18999999999999995|-0.009999999999999953|0.04999999999999999|-0.10999999999999999|-0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
