,generation,mother,father,child,child_no,mutation
46,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|13|5|3|2|2|2|2|3|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
47,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,3.0,0.12|0.61|0.21|0.37|-0.6|-0.33|-0.54|0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
48,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|11|6|5|3|2|6|2|2|3|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
49,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|9|13|9|6|21|8|6|13|5|3|2|6|2|2|3|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
50,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|1.0|1.0
51,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|11|13|6|3|3|6|3|2|2|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|-1.0|0.0|1.0|0.0
52,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.72|0.11|0.03|0.61|0.97|0.54|0.35|0.81|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,8.0,-0.32|0.51|0.66|0.13|-0.75|-0.17|0.07|-0.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
53,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|5|15|8|11|6|5|3|2|2|2|2|3|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
54,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|2.0|5.0|5.0|15.0|5.0|3.0|5.0|10.0|5|3|2|2|2|2|3|3,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|8.0|4.0|-9.0|10.0|5.0|1.0|-4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
55,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|7|14|11|8|24|10|11|6|5|3|2|2|2|2|3|3,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-2.0|-2.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
56,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.6|0.99|0.61|0.84|0.62|0.8|0.41|0.02|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,12.0,-0.2|-0.37|0.08|-0.1|-0.4|-0.43|0.01|0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
57,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|11|12|11|7|20|8|14|12|5|3|2|6|2|2|3|3,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-2.0|-1.0|1.0|0.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
58,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|3.0|6.0|6.0|6.0|10.0|2.0|10.0|6.0|5|3|2|6|2|2|3|3,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|7.0|3.0|0.0|5.0|6.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
59,4,0.36|0.86|0.66|0.5|0.2|0.68|0.18|0.86|8|13|9|6|21|8|6|6|5|3|2|2|2|2|3|3,0.44|0.38|0.72|0.99|0.23|0.05|0.65|0.19|8|13|9|6|15|8|11|13|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|11|6|5|3|2|7|3|2|4|4,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|-1.0
60,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.84|0.45|0.95|0.02|0.88|0.17|0.76|0.6|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|2,1.0,-0.5|-0.13|-0.37|0.53|-0.36|0.36|-0.07|-0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
61,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|10.0|10.0|5.0|2.0|15.0|10.0|10.0|10.0|5|3|2|6|3|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|3.0|4.0|4.0|6.0|-2.0|-4.0|-4.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
62,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.1|0.52|0.47|0.66|0.0|0.05|0.81|0.88|8|13|9|6|15|8|6|6|5|3|2|5|2|2|2|3,3.0,0.24|-0.2|0.11|-0.11|0.52|0.48|-0.12|-0.42|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
63,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|9|6|6|5|3|2|6|2|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
64,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|6|2|2|4|2|2|2|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0|1.0|0.0|0.0|-1.0
65,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|11|12|12|9|18|9|5|7|5|3|2|6|3|2|2|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-3.0|-3.0|-3.0|-1.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
66,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|15|8|6|6|2|2|2|2|2|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|0.0|4.0|1.0|0.0|1.0|1.0
67,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8.0|13.0|9.0|6.0|15.0|8.0|6.0|6.0|5|3|2|6|3|2|2|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
68,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
69,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|15|8|6|6|2|2|2|2|2|2|2|2,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|3.0|1.0|0.0|3.0|1.0|0.0|1.0|0.0
70,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|9|6|6|5|3|2|6|2|2|2|3,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
71,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|9|15|11|5|15|9|6|6|5|3|2|5|2|2|3|3,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-2.0|1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
72,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|2,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
73,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|5|6|5|3|2|6|2|2|2|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
74,5,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.4|0.62|0.69|0.74|0.22|0.37|0.42|0.52|8|13|9|6|21|8|6|6|5|3|2|5|3|2|2|2,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|16|12|5|23|11|8|7|5|3|2|6|2|2|2|2,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|1.0|-2.0|-3.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
75,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|15|10|6|17|8|8|8|5|3|2|6|2|2|3|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|0.0|-2.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
76,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8.0|13.0|9.0|6.0|15.0|8.0|6.0|6.0|5|3|2|6|2|2|3|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
77,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
78,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|21|8|6|6|5|3|3|6|2|2|4|4,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|-1.0
79,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|15|8|6|6|6|2|3|6|2|3|2|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|0.0|0.0|-1.0|1.0|-1.0
80,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.99|0.27|0.35|0.2|0.97|0.68|0.63|0.42|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,6.0,-0.68|-0.11|0.18|0.26|-0.3|-0.06|0.19|0.01|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
81,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|10|12|12|6|15|9|9|7|5|3|2|6|2|2|3|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|-3.0|0.0|0.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
82,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|15|8|6|6|4|2|2|6|3|2|2|4,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|-1.0|0.0|1.0|-1.0
83,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|10|15|9|8|15|10|7|6|5|3|2|6|2|2|3|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|-2.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
84,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|9|14|10|8|16|8|8|6|5|3|2|6|2|2|3|3,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|-2.0|-1.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
85,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|22|8|6|6|5|3|2|6|2|2|3|3,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
86,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|15|8|6|6|5|2|2|5|3|2|4|4,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-1.0|0.0|-1.0|-1.0
87,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|21|8|6|6|4|3|3|6|2|3|2|3,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|0.0|0.0|-1.0|1.0|0.0
88,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|7|14|11|9|16|9|8|7|5|3|2|6|2|2|3|3,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-2.0|-3.0|-1.0|-1.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
89,6,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.34|0.32|0.58|0.55|0.52|0.53|0.69|0.46|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|21|8|6|6|5|3|2|6|2|2|3|3,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
90,7,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|22|8|6|6|5|3|2|6|2|2|3|3,0.01|0.16|0.8|0.57|0.52|0.69|0.05|0.79|8|13|9|6|22|8|6|6|5|3|2|6|2|2|3|3,1.0,0.29|-0.08|-0.3|-0.15|0.22|-0.03|0.84|-0.38|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
91,7,0.28|0.01|0.48|0.37|0.82|0.7|0.96|0.39|8|13|9|6|15|8|6|6|5|3|2|6|2|2|3|3,0.31|0.16|0.53|0.46|0.67|0.62|0.82|0.43|8|13|9|6|22|8|6|6|5|3|2|6|2|2|3|3,0.3|0.08|0.5|0.42|0.74|0.66|0.89|0.41|8|13|9|6|22|8|5|6|5|3|2|6|2|2|3|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
