,generation,mother,father,child,child_no,mutation
310,35,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.35|0.2|0.47|0.39|0.39|0.74|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
311,35,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.35|0.2|0.47|0.39|0.39|0.74|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|8|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
312,35,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.35|0.2|0.47|0.39|0.39|0.74|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.29|0.93|0.39|0.17|0.19|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,7.0,-0.08000000000000002|0.030000000000000027|-0.45000000000000007|0.07|0.24999999999999997|0.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
313,35,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.35|0.2|0.47|0.39|0.39|0.74|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|20.0|16.0|3.0|16.0|9|10|10|9|7|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|-1.0
314,35,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.35|0.2|0.47|0.39|0.39|0.74|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|30.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
315,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.41|0.22|0.45|0.63|0.29|0.54|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,1.0,0.07|0.16|0.02999999999999997|-0.14|0.14|-0.11000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
316,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
317,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|14.0|29.0|19.0|19.0|6.0|19.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|-3.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
318,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|20.0|17.0|3.0|16.0|10|10|9|10|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
319,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|8|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
320,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
321,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|15.0|28.0|18.0|18.0|5.0|17.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|1.0|-2.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
322,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|9|7|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0
323,36,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|6|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0
324,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.5|0.41|0.48|0.5|0.44|0.38|12.0|29.0|18.0|16.0|3.0|16.0|10|10|9|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
325,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.5|0.41|0.48|0.5|0.44|0.38|11.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
326,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.5|0.41|0.48|0.5|0.44|0.38|12.0|28.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
327,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,4.0,0.26|-0.51|0.14999999999999997|0.37|-0.16999999999999998|0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
328,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.5|0.41|0.48|0.5|0.44|0.38|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|9|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
329,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.87|0.33|0.07|0.59|0.62|0.3|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,6.0,-0.37|0.07999999999999996|0.41|-0.08999999999999997|-0.18|0.08000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
330,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.45|0.64|0.8|0.31|0.43|0.25|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,7.0,0.04999999999999999|-0.23000000000000004|-0.32000000000000006|0.19|0.010000000000000009|0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
331,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.5|0.41|0.48|0.5|0.44|0.38|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
332,37,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.52|0.44|0.49|0.52|0.44|0.32|12.0|29.0|20.0|16.0|3.0|16.0|10|10|10|10|7|6,0.5|0.41|0.48|0.5|0.44|0.38|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
333,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.51|0.06|0.18|0.07|0.05|0.09|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,1.0,-0.16999999999999998|0.56|0.22000000000000003|0.22999999999999998|0.47000000000000003|0.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
334,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.34|0.62|0.4|0.3|0.52|0.44|15.0|30.0|20.0|18.0|5.0|15.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-1.0|-3.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
335,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.34|0.62|0.4|0.3|0.52|0.44|15.0|28.0|21.0|16.0|6.0|19.0|10|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|1.0|-1.0|-1.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
336,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,4.0,0.010000000000000009|-0.020000000000000018|-0.32999999999999996|0.09999999999999998|0.34|-0.49999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
337,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.34|0.62|0.4|0.3|0.52|0.44|12.0|29.0|19.0|16.0|4.0|16.0|10|10|10|10|8|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
338,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.34|0.62|0.4|0.3|0.52|0.44|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|9|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
339,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.34|0.62|0.4|0.3|0.52|0.44|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
340,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.34|0.62|0.4|0.3|0.52|0.44|12.0|29.0|21.0|15.0|3.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
341,38,0.24|0.92|0.33|0.13|0.61|0.35|12.0|29.0|20.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.32|0.48|0.46|0.42|0.53|12.0|29.0|19.0|16.0|3.0|16.0|10|10|10|10|7|6,0.34|0.62|0.4|0.3|0.52|0.44|15.0|29.0|21.0|18.0|3.0|16.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
342,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.87|0.68|0.06|0.19|0.21|0.03|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,1.0,-0.47|-0.17000000000000004|0.54|0.15000000000000002|0.09|0.65|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
343,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
344,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|15.0|3.0|16.0|9|10|10|10|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
345,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.13|0.7|0.53|0.77|0.75|0.78|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,4.0,0.27|-0.18999999999999995|0.06999999999999995|-0.43|-0.45|-0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
346,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.4|0.51|0.6|0.34|0.3|0.68|13.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
347,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.4|0.51|0.6|0.34|0.3|0.68|12.0|28.0|19.0|15.0|3.0|16.0|10|10|10|10|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
348,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.09|0.12|0.5|0.5|0.28|0.93|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,7.0,0.31000000000000005|0.39|0.09999999999999998|-0.15999999999999998|0.019999999999999962|-0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
349,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.4|0.51|0.6|0.34|0.3|0.68|13.0|30.0|19.0|15.0|4.0|16.0|10|10|10|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
350,39,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.4|0.51|0.6|0.34|0.3|0.68|14.0|30.0|19.0|18.0|3.0|19.0|10|10|10|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|0.0|-3.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
351,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|12.0|29.0|19.0|13.0|3.0|16.0|10|10|10|10|7|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
352,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
353,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|9|7|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
354,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|9|8|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0
355,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.27|0.98|0.05|0.84|0.91|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,5.0,-0.08000000000000002|0.29999999999999993|-0.31999999999999995|0.22000000000000003|-0.6|-0.09999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
356,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|11.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
357,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|13.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
358,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|13.0|29.0|19.0|14.0|3.0|16.0|10|10|9|10|7|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
359,40,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.33|0.64|0.73|0.2|0.18|0.94|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.36|0.57|0.66|0.27|0.24|0.81|12.0|29.0|19.0|14.0|4.0|16.0|10|10|9|10|7|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
360,41,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.3|0.23|0.71|0.63|0.45|0.7|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,1.0,0.14|0.21|-0.16999999999999993|-0.21000000000000002|-0.09000000000000002|-0.1399999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
361,41,0.4|0.51|0.6|0.34|0.3|0.68|12.0|29.0|19.0|14.0|3.0|16.0|10|10|10|10|7|6,0.48|0.38|0.48|0.49|0.43|0.43|12.0|29.0|19.0|15.0|3.0|16.0|10|10|10|10|7|6,0.44|0.44|0.54|0.42|0.36|0.56|12.0|29.0|20.0|14.0|3.0|16.0|10|10|10|10|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
