,generation,mother,father,child,child_no,mutation
1259,140,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1260,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|10.0|6.0|11.0|10.0|11.0|4.0|10|8|10|9|7|9|8|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
1261,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
1262,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|19.0|11.0|7.0|13.0|7.0|11.0|13.0|15.0|5.0|10|8|10|10|7|9|8|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|1.0|-2.0|-1.0|0.0|-3.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1263,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|9|10|7|9|8|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1264,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|12.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1265,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|11.0|12.0|4.0|10|8|10|10|7|9|8|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1266,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|8|10|8|9|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|-1.0
1267,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|9|10|9|8|10|7|8|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|-1.0|-1.0|1.0|1.0|-1.0
1268,141,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|6|9|8|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
1269,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|21.0|9.0|8.0|11.0|6.0|10.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1270,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.81|0.14|0.8|0.82|0.69|0.97|0.87|0.01|0.42|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|9|8|10|8,2.0,-0.38000000000000006|0.49|-0.20000000000000007|-0.35999999999999993|-0.09999999999999998|-0.47|-0.09999999999999998|0.78|0.10000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1271,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|22.0|8.0|7.0|14.0|8.0|10.0|11.0|14.0|7.0|10|8|10|10|7|9|8|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|1.0|-3.0|-2.0|1.0|-1.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1272,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.49|0.29|0.68|0.24|0.63|0.51|0.78|0.59|0.45|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,4.0,-0.06|0.34|-0.08000000000000007|0.22000000000000003|-0.040000000000000036|-0.010000000000000009|-0.010000000000000009|0.20000000000000007|0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1273,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|20.0|9.0|8.0|11.0|6.0|10.0|10.0|11.0|4.0|10|8|10|10|6|9|8|10|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
1274,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|20.0|9.0|8.0|10.0|6.0|10.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1275,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|9|10|7|9|8|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1276,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
1277,142,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|9|8,0.39|0.65|0.64|0.6|0.51|0.45|0.42|0.98|0.37|20.0|9.0|8.0|11.0|6.0|10.0|10.0|12.0|4.0|10|8|10|10|7|9|8|10|8,9.0,0.03999999999999998|-0.020000000000000018|-0.040000000000000036|-0.13999999999999996|0.07999999999999996|0.04999999999999999|0.35000000000000003|-0.18999999999999995|0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1278,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|19.0|12.0|10.0|13.0|6.0|10.0|9.0|13.0|3.0|10|9|10|10|7|10|8|9|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-2.0|-2.0|0.0|1.0|1.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1279,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|9.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|9|10|7|10|8|9|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1280,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|10.0|8.0|12.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|8|9|8|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
1281,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|10.0|8.0|11.0|6.0|11.0|9.0|12.0|4.0|10|9|10|10|7|9|8|9|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1282,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|9|7|10|8|9|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
1283,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|11.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|8|10|8|10|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
1284,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
1285,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|11.0|8.0|11.0|5.0|10.0|12.0|12.0|3.0|10|9|10|10|7|10|8|9|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|1.0|1.0|-2.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1286,143,0.26|0.51|0.52|0.65|0.2|0.77|0.5|0.5|0.2|20.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.43|0.69|0.72|0.62|0.3|0.57|0.69|0.7|0.16|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|20.0|10.0|8.0|11.0|6.0|11.0|11.0|12.0|4.0|10|9|9|10|7|10|8|10|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
1287,144,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|8|10|10|7|10|8|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1288,144,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|21.0|10.0|8.0|11.0|5.0|12.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1289,144,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.55|0.51|0.34|0.72|0.72|0.22|0.08|0.41|0.17|20.0|10.0|8.0|11.0|6.0|11.0|10.0|12.0|4.0|10|9|10|10|7|9|8|10|7,3.0,-0.12000000000000005|0.12|0.25999999999999995|-0.25999999999999995|-0.13|0.28|0.6900000000000001|0.38000000000000006|0.35|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1290,144,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|21.0|10.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|9|8|10|9|8|9|9|10|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|-1.0|1.0|-1.0|-1.0|0.0
1291,144,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|21.0|10.0|8.0|11.0|6.0|11.0|11.0|12.0|4.0|10|8|10|10|7|9|8|9|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1292,144,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|20.0|9.0|8.0|10.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|9|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
1293,144,0.34|0.6|0.62|0.64|0.25|0.67|0.6|0.6|0.18|21.0|10.0|8.0|11.0|6.0|12.0|10.0|12.0|4.0|10|9|10|10|7|10|8|9|7,0.51|0.66|0.59|0.29|0.93|0.33|0.94|0.98|0.86|20.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,0.43|0.63|0.6|0.46|0.59|0.5|0.77|0.79|0.52|22.0|9.0|8.0|11.0|6.0|11.0|10.0|11.0|4.0|10|8|10|10|7|9|8|10|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
