,generation,mother,father,child,child_no,mutation
750,84,0.68|0.34|0.34|0.22|7.0|9.0|9.0|8.0|10|8|10|10,0.41|0.2|0.46|0.32|7.0|8.0|10.0|8.0|9|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|8.0|9.0|9|8|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|0.0
751,84,0.68|0.34|0.34|0.22|7.0|9.0|9.0|8.0|10|8|10|10,0.41|0.2|0.46|0.32|7.0|8.0|10.0|8.0|9|8|10|10,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|8|9|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
752,84,0.68|0.34|0.34|0.22|7.0|9.0|9.0|8.0|10|8|10|10,0.41|0.2|0.46|0.32|7.0|8.0|10.0|8.0|9|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
753,84,0.68|0.34|0.34|0.22|7.0|9.0|9.0|8.0|10|8|10|10,0.41|0.2|0.46|0.32|7.0|8.0|10.0|8.0|9|8|10|10,0.55|0.27|0.4|0.27|7.0|9.0|10.0|8.0|8|7|9|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0
754,84,0.68|0.34|0.34|0.22|7.0|9.0|9.0|8.0|10|8|10|10,0.41|0.2|0.46|0.32|7.0|8.0|10.0|8.0|9|8|10|10,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|9|7|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0
755,84,0.68|0.34|0.34|0.22|7.0|9.0|9.0|8.0|10|8|10|10,0.41|0.2|0.46|0.32|7.0|8.0|10.0|8.0|9|8|10|10,0.55|0.27|0.4|0.27|7.0|9.0|10.0|8.0|10|8|10|10,9.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
756,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|9|9|10|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|1.0
757,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|8.0|8.0|9.0|8.0|10|8|9|10,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
758,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,3.0,-0.43999999999999995|-0.12|0.10000000000000003|-0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
759,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|6.0|8.0|10.0|8.0|9|8|10|10,4.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
760,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|9.0|10.0|11.0|10|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0
761,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|9|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
762,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0
763,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|8.0|8.0|10.0|8.0|10|8|10|10,8.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
764,85,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|10.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|8.0|8.0|10.0|8.0|10|8|10|10,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
765,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|9.0|9.0|8.0|10|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
766,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|8.0|9.0|8.0|9|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
767,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|8.0|9.0|8.0|9|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
768,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|6.0|8.0|9.0|8.0|10|8|10|10,4.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
769,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|8.0|9.0|8.0|9|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
770,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|8.0|9.0|8.0|10|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
771,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|7.0|9.0|8.0|10|8|10|10,7.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
772,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|9.0|9.0|8.0|10|8|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
773,86,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.58|0.71|0.2|7.0|8.0|9.0|8.0|10|8|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
774,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.6|0.7|0.24|6.0|10.0|12.0|9.0|10|8|10|10,1.0,0.0|0.0|0.0|0.0|1.0|-2.0|-3.0|-1.0|0.0|0.0|0.0|0.0
775,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.6|0.7|0.24|7.0|8.0|8.0|8.0|10|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
776,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.43|0.89|0.23|0.83|7.0|8.0|9.0|8.0|10|8|10|10,3.0,0.26999999999999996|-0.29000000000000004|0.47|-0.59|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
777,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.58|0.72|0.13|0.24|7.0|8.0|9.0|8.0|10|8|10|10,4.0,0.12|-0.12|0.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
778,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.6|0.7|0.24|7.0|8.0|9.0|8.0|10|7|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
779,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.6|0.7|0.24|7.0|7.0|9.0|8.0|9|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0
780,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.6|0.7|0.24|9.0|8.0|11.0|9.0|10|8|10|10,7.0,0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0
781,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.6|0.7|0.24|7.0|9.0|9.0|8.0|10|8|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
782,87,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.7|0.6|0.7|0.24|7.0|8.0|9.0|8.0|9|8|9|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
783,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.22|0.44|0.26|7.0|10.0|9.0|8.0|10|9|10|10,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
784,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.22|0.44|0.26|7.0|8.0|9.0|8.0|10|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
785,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.22|0.44|0.26|7.0|10.0|11.0|11.0|10|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-3.0|0.0|0.0|0.0|0.0
786,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.22|0.44|0.26|7.0|8.0|9.0|8.0|10|10|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
787,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.22|0.44|0.26|7.0|9.0|9.0|8.0|9|8|9|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|1.0
788,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.2|0.98|0.16|0.65|7.0|8.0|9.0|8.0|10|9|10|10,6.0,0.27999999999999997|-0.76|0.28|-0.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
789,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.22|0.44|0.26|7.0|9.0|9.0|8.0|10|8|10|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
790,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.22|0.44|0.26|7.0|7.0|9.0|8.0|10|9|9|10,8.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0
791,88,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.42|0.17|0.48|0.25|7.0|8.0|9.0|8.0|10|8|10|10,0.79|0.8|0.86|0.87|7.0|8.0|9.0|8.0|10|9|10|10,9.0,-0.31000000000000005|-0.5800000000000001|-0.42|-0.61|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
792,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|6.0|8.0|8.0|8.0|10|9|10|10,1.0,0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
793,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|8.0|7.0|11.0|11.0|10|9|10|10,2.0,0.0|0.0|0.0|0.0|-1.0|1.0|-2.0|-3.0|0.0|0.0|0.0|0.0
794,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|7.0|8.0|9.0|8.0|10|7|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0
795,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|10.0|9.0|12.0|7.0|10|8|10|10,4.0,0.0|0.0|0.0|0.0|-3.0|0.0|-3.0|1.0|0.0|0.0|0.0|0.0
796,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|7.0|8.0|9.0|8.0|10|8|9|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
797,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|7.0|8.0|8.0|8.0|9|8|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
798,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|7.0|9.0|9.0|8.0|10|9|10|10,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
799,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|6.0|9.0|9.0|8.0|10|9|10|10,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
800,89,0.55|0.27|0.4|0.27|7.0|9.0|9.0|8.0|10|9|10|10,0.99|0.39|0.3|0.34|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.33|0.35|0.31|7.0|9.0|9.0|8.0|9|8|10|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0
801,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|6.0|8.0|9.0|8.0|10|8|10|10,1.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
802,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|8.0|10.0|8.0|10|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
803,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|7.0|9.0|8.0|10|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
804,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|8.0|9.0|8.0|10|8|9|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
805,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|7.0|9.0|8.0|10|7|10|10,5.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0
806,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.37|0.53|0.47|0.25|7.0|8.0|9.0|8.0|10|8|10|10,6.0,0.10999999999999999|-0.29000000000000004|-0.03999999999999998|0.04999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
807,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|8.0|9.0|8.0|10|8|9|10,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
808,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.6|0.33|0.7|0.19|7.0|8.0|9.0|8.0|10|8|10|10,8.0,-0.12|-0.09000000000000002|-0.26999999999999996|0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
809,90,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|8.0|8.0|9.0|8.0|10|8|10|10,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
810,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.54|0.48|0.61|0.87|7.0|8.0|9.0|8.0|10|8|10|10,1.0,-0.06000000000000005|-0.24|-0.18|-0.5700000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
811,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|8.0|9.0|8.0|10|8|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
812,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|7.0|9.0|8.0|10|8|10|10,3.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
813,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|8.0|9.0|8.0|10|7|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
814,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|8.0|8.0|8.0|9|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
815,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.4|0.46|0.69|0.43|7.0|8.0|9.0|8.0|10|8|10|10,6.0,0.07999999999999996|-0.22000000000000003|-0.25999999999999995|-0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
816,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.65|0.48|0.36|0.54|7.0|8.0|9.0|8.0|10|8|10|10,7.0,-0.17000000000000004|-0.24|0.07|-0.24000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
817,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|7.0|8.0|10.0|8.0|10|9|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0
818,91,0.41|0.2|0.46|0.32|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.48|0.24|0.43|0.3|8.0|10.0|8.0|7.0|10|8|10|10,9.0,0.0|0.0|0.0|0.0|-1.0|-2.0|1.0|1.0|0.0|0.0|0.0|0.0
819,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.63|0.67|0.22|7.0|8.0|9.0|8.0|10|8|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
820,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.63|0.67|0.22|7.0|8.0|8.0|8.0|10|8|9|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0
821,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.02|0.21|0.66|0.09|7.0|8.0|9.0|8.0|10|8|10|10,3.0,0.75|0.42000000000000004|0.010000000000000009|0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
822,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.63|0.67|0.22|7.0|8.0|9.0|8.0|9|9|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0
823,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.63|0.67|0.22|7.0|8.0|8.0|8.0|10|8|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
824,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.21|0.97|0.23|0.36|7.0|8.0|9.0|8.0|10|8|10|10,6.0,0.56|-0.33999999999999997|0.44000000000000006|-0.13999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
825,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.63|0.67|0.22|8.0|8.0|9.0|8.0|9|8|10|10,7.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
826,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.77|0.63|0.67|0.22|7.0|8.0|9.0|8.0|10|9|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
827,92,0.99|0.99|0.94|0.16|7.0|8.0|9.0|8.0|10|8|10|10,0.55|0.27|0.4|0.27|7.0|8.0|9.0|8.0|10|8|10|10,0.21|0.16|0.4|0.72|7.0|8.0|9.0|8.0|10|8|10|10,9.0,0.56|0.47|0.27|-0.5|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
