,generation,mother,father,child,child_no,mutation
261,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|9|7|9|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
262,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|4.0|8.0|14.0|6.0|10|8|9|10|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
263,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|4.0|6.0|11.0|6.0|10|8|9|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
264,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.99|0.85|0.05|0.85|0.09|4.0|3.0|6.0|11.0|6.0|10|7|9|10|8,4.0,-0.35|-0.48|0.21000000000000002|-0.41|0.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
265,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,5.0,-0.18999999999999995|-0.36|-0.27|0.09000000000000002|0.07999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
266,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
267,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|6.0|7.0|13.0|7.0|10|8|9|10|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0
268,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|12.0|9.0|10|8|9|10|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0
269,30,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
270,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.07|0.24|0.18|0.46|0.34|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,1.0,0.5700000000000001|0.13|0.08000000000000002|-0.020000000000000018|0.13999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
271,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
272,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
273,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|7|9|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
274,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.84|0.07|0.26|0.54|0.66|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,5.0,-0.19999999999999996|0.3|0.0|-0.10000000000000003|-0.18000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
275,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,6.0,0.14|-0.57|-0.74|-0.12999999999999995|-0.07000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
276,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|10.0|6.0|10|8|9|10|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
277,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|5.0|5.0|5.0|11.0|7.0|10|8|9|10|8,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
278,31,0.64|0.37|0.26|0.44|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|10|8,0.64|0.37|0.26|0.44|0.48|4.0|3.0|7.0|11.0|6.0|10|8|9|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
279,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|6.0|10.0|6.0|10|8|9|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
280,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|4.0|9.0|12.0|6.0|10|8|9|10|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
281,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|8|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
282,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
283,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|6.0|11.0|6.0|10|7|8|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|1.0
284,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|8|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
285,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,7.0,-0.16999999999999993|0.49999999999999994|0.27|-0.53|0.44999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
286,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
287,32,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.5|0.94|1.0|0.57|0.55|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,0.32|0.93|0.4|0.93|0.17|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,9.0,0.34|-0.09000000000000008|0.36|-0.47000000000000003|0.30999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
288,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|6.0|11.0|6.0|10|8|8|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
289,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
290,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
291,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|5.0|9.0|6.0|9|8|9|10|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0
292,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|4.0|5.0|11.0|6.0|10|8|8|10|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
293,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|5.0|13.0|9.0|10|8|9|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0
294,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|5.0|11.0|6.0|10|8|9|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
295,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|5.0|10.0|6.0|10|8|8|10|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
296,33,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.78|0.64|0.4|0.44|4.0|3.0|6.0|10.0|6.0|10|8|9|10|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
297,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
298,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|6.0|10.0|6.0|10|8|9|10|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
299,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|6.0|6.0|5.0|13.0|6.0|10|8|9|10|8,3.0,0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0
300,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|12.0|6.0|10|8|9|10|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
301,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|6.0|11.0|6.0|10|8|9|10|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
302,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|5.0|3.0|5.0|10.0|6.0|10|8|10|10|8,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
303,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|5.0|3.0|6.0|12.0|7.0|10|8|9|10|8,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0
304,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.9|0.44|0.6|0.8|0.2|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,8.0,-0.24|0.39999999999999997|0.16000000000000003|-0.34|0.27999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
305,34,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|10.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|9|8|9|10|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
306,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.54|0.51|0.67|0.22|4.0|4.0|5.0|11.0|6.0|10|8|9|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
307,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.79|0.31|0.88|0.5|0.02|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,2.0,0.039999999999999925|0.23000000000000004|-0.37|0.17000000000000004|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
308,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|12.0|6.0|10|8|9|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0
309,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.94|0.83|0.59|0.48|0.58|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,4.0,-0.10999999999999999|-0.2899999999999999|-0.07999999999999996|0.19000000000000006|-0.36|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
310,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|7|9|10|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
311,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
312,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.34|0.85|0.32|0.62|0.24|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,7.0,0.48999999999999994|-0.30999999999999994|0.19|0.050000000000000044|-0.01999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
313,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.54|0.51|0.67|0.22|5.0|3.0|5.0|11.0|6.0|10|8|9|10|8,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
314,35,0.83|0.73|0.53|0.35|0.4|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.34|0.49|0.99|0.03|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
315,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.69|0.64|0.57|0.35|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
316,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.69|0.64|0.57|0.35|4.0|3.0|5.0|12.0|6.0|10|8|9|10|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
317,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.69|0.64|0.57|0.35|4.0|5.0|5.0|10.0|9.0|10|8|10|10|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0
318,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.69|0.64|0.57|0.35|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
319,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.69|0.64|0.57|0.35|4.0|3.0|5.0|11.0|6.0|10|8|10|10|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0
320,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.69|0.64|0.57|0.35|4.0|3.0|5.0|11.0|6.0|10|8|10|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
321,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.74|0.69|0.64|0.57|0.35|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
322,36,0.83|0.54|0.51|0.67|0.22|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,0.66|0.84|0.76|0.46|0.48|4.0|3.0|5.0|11.0|6.0|10|8|9|10|8,0.44|0.96|0.11|0.59|0.12|4.0|3.0|5.0|11.0|6.0|10|8|10|10|8,8.0,0.3|-0.27|0.53|-0.020000000000000018|0.22999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
