,generation,mother,father,child,child_no
1411,157,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.23-0.67-0.88-0.33-0.14-0.96-0.45-0.4-0.65-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,8.0
1412,157,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-8.0-1.0-4.0-3.0-12.0-13.0-17.0-5.0-10-10-2-8-10-5-2-2-9,9.0
1413,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,1.0
1414,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.83-0.86-0.0-0.17-0.34-0.83-0.67-0.27-0.12-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,2.0
1415,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-2.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,3.0
1416,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-7-9-5-2-2-10,4.0
1417,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,5.0
1418,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-19.0-5.0-10-10-2-8-10-5-2-2-9,6.0
1419,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.03-0.45-0.51-0.19-0.78-0.82-0.08-0.76-0.84-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,7.0
1420,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,8.0
1421,158,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.94-1.0-0.0-0.92-0.02-1.0-0.6-0.73-0.77-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-17.0-5.0-10-10-2-8-10-4-2-2-9,9.0
1422,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.62-0.56-0.22-0.42-0.11-0.65-0.34-0.36-0.72-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-9-5-2-2-9,1.0
1423,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.62-0.56-0.22-0.42-0.11-0.65-0.34-0.36-0.72-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-3-9,2.0
1424,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.82-0.56-0.61-0.93-0.67-0.84-0.55-0.67-0.34-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,3.0
1425,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.62-0.56-0.22-0.42-0.11-0.65-0.34-0.36-0.72-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-9-10-4-2-3-9,4.0
1426,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.26-0.05-0.03-0.16-0.05-0.74-0.24-0.86-0.78-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,5.0
1427,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.62-0.56-0.22-0.42-0.11-0.65-0.34-0.36-0.72-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-7-10-5-2-2-9,6.0
1428,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.62-0.56-0.22-0.42-0.11-0.65-0.34-0.36-0.72-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-3-8-10-5-2-3-9,7.0
1429,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.53-0.07-0.24-0.72-0.81-0.5-0.83-0.18-0.13-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,8.0
1430,159,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.62-0.56-0.22-0.42-0.11-0.65-0.34-0.36-0.72-3.0-7.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-3-8-10-5-2-2-9,9.0
1431,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,1.0
1432,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.79-0.62-0.39-0.16-0.08-0.6-0.42-0.48-0.54-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,2.0
1433,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-11.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,3.0
1434,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.7-0.27-0.86-0.16-0.58-0.62-0.08-0.28-0.28-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,4.0
1435,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.77-0.93-0.52-0.8-0.16-0.01-0.52-0.48-0.68-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,5.0
1436,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,6.0
1437,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-5.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,7.0
1438,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-4.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,8.0
1439,160,0.68-0.65-0.18-0.52-0.09-0.72-0.39-0.44-0.73-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.81-0.82-0.09-0.72-0.06-0.86-0.5-0.58-0.75-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-3-9-10-4-2-3-10,9.0
1440,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,1.0
1441,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,2.0
1442,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,3.0
1443,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-5.0-7.0-3.0-4.0-4.0-15.0-12.0-17.0-8.0-9-10-2-8-10-5-2-2-9,4.0
1444,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-8-10-2-8-10-5-3-3-9,5.0
1445,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-4.0-7.0-1.0-7.0-3.0-15.0-15.0-19.0-4.0-9-10-2-8-10-5-2-2-9,6.0
1446,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.02-0.21-0.83-0.38-0.62-0.22-0.31-0.26-0.1-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,7.0
1447,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.32-0.72-0.89-0.07-0.41-0.63-0.54-0.37-0.23-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,8.0
1448,161,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-5.0-9.0-1.0-5.0-6.0-13.0-14.0-19.0-5.0-9-10-2-8-10-5-2-2-9,9.0
1449,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-2.0-8.0-3.0-5.0-4.0-13.0-14.0-19.0-5.0-9-10-2-8-10-5-2-2-9,1.0
1450,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,2.0
1451,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-3-8-10-6-3-2-10,3.0
1452,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-3.0-6.0-1.0-4.0-3.0-12.0-12.0-18.0-5.0-10-10-2-8-10-5-2-2-9,4.0
1453,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-2.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-9-6-2-2-9,5.0
1454,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.33-0.84-0.83-0.93-0.73-0.94-0.52-0.48-0.44-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,6.0
1455,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-3.0-8.0-1.0-4.0-3.0-13.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,7.0
1456,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.04-0.65-0.43-0.72-0.22-0.69-0.33-0.17-0.42-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-6-2-2-9,8.0
1457,162,0.42-0.3-0.36-0.13-0.16-0.44-0.18-0.14-0.69-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-9-10-2-8-10-5-2-2-9,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-2.0-10.0-1.0-7.0-3.0-15.0-14.0-21.0-5.0-9-10-2-8-10-6-2-2-9,9.0
1458,163,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.1-0.03-0.86-0.72-0.3-0.66-0.2-0.8-0.78-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,1.0
1459,163,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.66-0.63-0.2-0.5-0.1-0.7-0.38-0.42-0.73-3.0-8.0-1.0-4.0-3.0-12.0-14.0-18.0-5.0-10-10-2-8-10-5-2-2-9,2.0
1460,163,0.58-0.52-0.25-0.38-0.12-0.62-0.31-0.32-0.72-3.0-8.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-6-2-2-9,0.75-0.74-0.14-0.62-0.08-0.79-0.44-0.51-0.74-3.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,0.66-0.63-0.2-0.5-0.1-0.7-0.38-0.42-0.73-2.0-6.0-1.0-4.0-3.0-12.0-13.0-18.0-5.0-10-10-2-8-10-5-2-2-9,3.0
