,generation,mother,father,child,child_no,mutation
920,103,0.72|0.38|0.22|0.35|0.38|0.24|0.24|8.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.56|0.39|0.04|0.37|0.14|0.88|0.67|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.64|0.38|0.13|0.36|0.26|0.56|0.46|9.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
921,103,0.72|0.38|0.22|0.35|0.38|0.24|0.24|8.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.56|0.39|0.04|0.37|0.14|0.88|0.67|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,4.0,0.32|0.030000000000000027|-0.67|0.21|0.21000000000000002|0.36000000000000004|0.050000000000000044|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
922,103,0.72|0.38|0.22|0.35|0.38|0.24|0.24|8.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.56|0.39|0.04|0.37|0.14|0.88|0.67|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.64|0.38|0.13|0.36|0.26|0.56|0.46|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|7|10|10|10|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
923,103,0.72|0.38|0.22|0.35|0.38|0.24|0.24|8.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.56|0.39|0.04|0.37|0.14|0.88|0.67|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.7|0.65|0.57|0.35|0.04|0.38|0.76|9.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,6.0,-0.05999999999999994|-0.27|-0.43999999999999995|0.010000000000000009|0.22|0.18000000000000005|-0.3|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
924,103,0.72|0.38|0.22|0.35|0.38|0.24|0.24|8.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.56|0.39|0.04|0.37|0.14|0.88|0.67|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.64|0.38|0.13|0.36|0.26|0.56|0.46|9.0|3.0|6.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
925,103,0.72|0.38|0.22|0.35|0.38|0.24|0.24|8.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.56|0.39|0.04|0.37|0.14|0.88|0.67|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.64|0.38|0.13|0.36|0.26|0.56|0.46|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|7|10|10|10|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
926,103,0.72|0.38|0.22|0.35|0.38|0.24|0.24|8.0|3.0|5.0|14.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.56|0.39|0.04|0.37|0.14|0.88|0.67|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.64|0.38|0.13|0.36|0.26|0.56|0.46|8.0|3.0|5.0|13.0|14.0|11.0|10.0|9|8|10|10|10|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
927,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|9.0|3.0|4.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
928,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,2.0,0.5|-0.54|0.22000000000000003|-0.88|-0.73|-0.43|-0.68|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
929,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.55|0.08|0.83|0.87|0.76|0.13|0.88|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,3.0,0.06999999999999995|0.27999999999999997|-0.36999999999999994|-0.79|-0.7|0.07|-0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
930,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|4|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
931,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|7.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
932,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|9|10|10|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
933,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.95|0.15|0.65|0.74|0.71|0.84|0.81|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,7.0,-0.32999999999999996|0.21|-0.19|-0.66|-0.6499999999999999|-0.6399999999999999|-0.56|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
934,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
935,104,0.32|0.35|0.8|0.15|0.05|0.2|0.41|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.93|0.37|0.12|0.02|0.08|0.2|0.09|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|10.0|5.0|7.0|13.0|16.0|11.0|12.0|10|8|10|10|10|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|-2.0|0.0|-2.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
936,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.37|0.63|0.35|0.52|0.43|0.42|0.59|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|7|10|10|10|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
937,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.37|0.63|0.35|0.52|0.43|0.42|0.59|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
938,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.37|0.63|0.35|0.52|0.43|0.42|0.59|8.0|4.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
939,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.37|0.63|0.35|0.52|0.43|0.42|0.59|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
940,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.37|0.63|0.35|0.52|0.43|0.42|0.59|8.0|3.0|5.0|13.0|14.0|12.0|10.0|10|8|10|9|10|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
941,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.37|0.63|0.35|0.52|0.43|0.42|0.59|11.0|4.0|6.0|16.0|16.0|12.0|11.0|10|8|10|10|10|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-1.0|-3.0|-2.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
942,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,7.0,0.12|-0.030000000000000027|-0.19000000000000006|-0.45999999999999996|-0.25999999999999995|-0.21000000000000002|-0.20000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
943,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.37|0.63|0.35|0.52|0.43|0.42|0.59|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|9|9|10|9|4|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0|1.0|1.0
944,105,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,9.0,0.08000000000000002|0.050000000000000044|-0.35|-0.45999999999999996|0.08000000000000002|0.02999999999999997|-0.06000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
945,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|8.0|3.0|6.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
946,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.31|0.57|0.75|0.75|0.45|0.03|0.28|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,2.0,-0.10999999999999999|0.17000000000000004|-0.28|0.21999999999999997|0.11999999999999994|0.48|0.51|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
947,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|9.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
948,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|8.0|3.0|5.0|12.0|14.0|11.0|10.0|10|8|10|10|10|5|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
949,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|8.0|3.0|5.0|13.0|14.0|10.0|10.0|9|8|10|10|10|5|3,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
950,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|9.0|4.0|5.0|12.0|16.0|13.0|12.0|10|8|10|10|10|5|3,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|1.0|-2.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
951,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|9|8|10|10|9|6|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|-1.0|0.0
952,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|7|10|10|10|5|3,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
953,106,0.12|0.9|0.24|0.96|0.79|0.63|0.93|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.2|0.74|0.47|0.97|0.57|0.51|0.79|8.0|4.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
954,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.44|0.51|0.5|0.53|0.38|0.42|0.52|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|9|4|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0
955,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.44|0.51|0.5|0.53|0.38|0.42|0.52|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|6|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
956,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.76|0.15|0.4|0.79|0.31|0.06|0.43|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,3.0,-0.32|0.36|0.09999999999999998|-0.26|0.07|0.36|0.09000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
957,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.14|0.64|0.0|0.93|0.0|0.43|0.27|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,4.0,0.3|-0.13|0.5|-0.4|0.38|-0.010000000000000009|0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
958,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.07|0.39|0.05|0.03|0.91|0.57|0.54|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,5.0,0.37|0.12|0.45|0.5|-0.53|-0.14999999999999997|-0.020000000000000018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
959,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.44|0.51|0.5|0.53|0.38|0.42|0.52|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|9|10|4|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-1.0
960,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.44|0.51|0.5|0.53|0.38|0.42|0.52|8.0|3.0|4.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
961,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.97|0.2|0.6|0.12|0.46|0.64|0.39|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,8.0,-0.53|0.31|-0.09999999999999998|0.41000000000000003|-0.08000000000000002|-0.22000000000000003|0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
962,107,0.62|0.36|0.46|0.08|0.06|0.2|0.25|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.44|0.51|0.5|0.53|0.38|0.42|0.52|7.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
963,108,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.27|0.62|0.62|0.98|0.52|0.51|0.72|7.0|3.0|5.0|13.0|14.0|11.0|10.0|10|7|10|10|10|5|3,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
964,108,0.25|0.66|0.54|0.98|0.69|0.63|0.79|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.29|0.58|0.7|0.98|0.35|0.39|0.65|8.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,0.27|0.62|0.62|0.98|0.52|0.51|0.72|7.0|3.0|5.0|13.0|14.0|11.0|10.0|10|8|10|10|10|5|3,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
