,generation,mother,father,child,child_no,mutation
590,66,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|2|10|10|10|10|8|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0
591,66,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|8|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
592,66,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|3.0|3.0|2.0|2.0|10|3|8|8|9|10|8|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
593,66,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|3.0|1.0|2.0|3.0|2.0|2.0|10|3|10|9|9|10|8|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
594,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
595,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|8|10|10|8|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|-1.0
596,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|3.0|3.0|2.0|2.0|10|3|8|9|10|10|8|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
597,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.04|0.26|0.95|0.62|0.32|0.03|0.75|0.25|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|9|8,4.0,0.5399999999999999|-0.020000000000000018|-0.7|-0.18|0.34|0.31999999999999995|0.08999999999999997|0.10999999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
598,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
599,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|4|9|10|10|10|10|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|0.0|-1.0|-1.0
600,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|4|7|10|10|10|9|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|0.0|-1.0
601,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|4.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|8|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
602,67,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|10|10|10|8|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|8|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
603,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|9|10|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
604,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.17|0.28|0.08|0.76|0.17|0.41|0.19|0.21|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,2.0,0.38|0.0|0.20999999999999996|-0.32|0.42999999999999994|-0.009999999999999953|0.6299999999999999|0.15|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
605,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|5.0|12.0|2.0|1.0|2.0|6.0|4.0|3.0|10|3|9|8|10|10|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|0.0|0.0|0.0|-3.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
606,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|9|3|8|8|10|10|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
607,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|4.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|8|10|10|9|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
608,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
609,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|8|8|10|9|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
610,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|2|9|7|10|10|8|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|0.0|0.0|1.0|-1.0
611,68,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|8|10|10|9|8,0.52|0.31|0.32|0.44|0.55|0.46|0.81|0.37|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|8,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|4|9|9|10|10|8|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|0.0|1.0|-1.0
612,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.56|0.26|0.27|0.44|0.63|0.38|0.83|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
613,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.74|0.61|0.62|0.44|0.81|0.61|0.4|0.29|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,2.0,-0.17999999999999994|-0.35|-0.35|0.0|-0.18000000000000005|-0.22999999999999998|0.42999999999999994|0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
614,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.56|0.26|0.27|0.44|0.63|0.38|0.83|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
615,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.56|0.26|0.27|0.44|0.63|0.38|0.83|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
616,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,5.0,0.54|-0.63|-0.37|-0.16999999999999998|0.030000000000000027|0.13|-0.10999999999999999|-0.06|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
617,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.56|0.26|0.27|0.44|0.63|0.38|0.83|0.36|6.0|13.0|5.0|3.0|4.0|4.0|2.0|2.0|10|3|8|9|10|10|9|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|-3.0|-2.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
618,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.91|0.85|0.31|0.44|0.46|0.24|0.36|0.77|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,7.0,-0.35|-0.59|-0.03999999999999998|0.0|0.16999999999999998|0.14|0.47|-0.41000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
619,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.56|0.26|0.27|0.44|0.63|0.38|0.83|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
620,69,0.55|0.28|0.29|0.44|0.6|0.4|0.82|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.58|0.24|0.25|0.44|0.66|0.35|0.84|0.36|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|8|9|10|10|9|8,0.59|0.09|1.0|0.01|0.9|0.95|0.29|0.7|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,9.0,-0.029999999999999916|0.17|-0.73|0.43|-0.27|-0.57|0.54|-0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
621,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|3.0|14.0|4.0|1.0|2.0|6.0|2.0|5.0|10|3|9|9|10|10|8|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-2.0|0.0|0.0|-3.0|0.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
622,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|5.0|10.0|5.0|1.0|3.0|4.0|3.0|2.0|10|3|9|9|9|10|8|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|-3.0|0.0|-1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
623,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|4.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
624,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|4.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|8|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
625,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|6.0|14.0|2.0|3.0|5.0|4.0|2.0|4.0|10|3|9|9|9|10|8|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-3.0|0.0|-2.0|-3.0|-1.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
626,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|10|9|10|10|9|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
627,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.6|0.41|0.23|0.77|0.48|0.33|0.1|0.84|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|9|9,7.0,-0.36|0.23000000000000004|0.28|-0.25|0.040000000000000036|0.07999999999999996|0.76|-0.43999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
628,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|3.0|11.0|2.0|1.0|2.0|4.0|2.0|2.0|10|3|9|9|9|10|8|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
629,70,0.47|0.38|0.38|0.44|0.43|0.57|0.78|0.38|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|9|10|8|9,0.02|0.89|0.64|0.61|0.6|0.25|0.94|0.42|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|10|3|9|9|10|10|9|8,0.24|0.64|0.51|0.52|0.52|0.41|0.86|0.4|3.0|11.0|2.0|1.0|2.0|3.0|2.0|2.0|9|3|8|10|9|9|9|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-1.0|1.0|1.0|0.0|1.0
