,generation,mother,father,child,child_no,mutation
917,106,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.34|0.68|0.41|0.52|0.35|0.68|0.74|0.75|0.44|13.0|30.0|13.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|13.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|9|5|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
918,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.68|0.42|0.5|0.34|0.68|0.74|0.77|0.42|14.0|29.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
919,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.68|0.42|0.5|0.34|0.68|0.74|0.77|0.42|14.0|30.0|13.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|9|5|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
920,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.71|0.62|0.26|0.62|0.68|0.57|0.95|0.57|0.17|13.0|30.0|13.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,3.0,-0.38999999999999996|0.06000000000000005|0.15999999999999998|-0.12|-0.34|0.1100000000000001|-0.20999999999999996|0.20000000000000007|0.24999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
921,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.68|0.42|0.5|0.34|0.68|0.74|0.77|0.42|13.0|30.0|13.0|6.0|15.0|4.0|11.0|15.0|23.0|10|2|7|3|8|6|9|5|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
922,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.68|0.42|0.5|0.34|0.68|0.74|0.77|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|4|8|6|8|5|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
923,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.68|0.42|0.5|0.34|0.68|0.74|0.77|0.42|13.0|30.0|13.0|6.0|15.0|3.0|12.0|14.0|23.0|10|2|7|3|8|6|10|5|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
924,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.68|0.42|0.5|0.34|0.68|0.74|0.77|0.42|14.0|30.0|13.0|6.0|15.0|3.0|11.0|15.0|23.0|10|3|7|3|8|6|9|5|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
925,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.78|0.4|0.99|0.02|0.47|0.54|0.09|0.84|0.96|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,8.0,-0.46|0.28|-0.5700000000000001|0.48|-0.12999999999999995|0.14|0.65|-0.06999999999999995|-0.54|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
926,107,0.32|0.67|0.42|0.49|0.34|0.69|0.75|0.78|0.42|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.68|0.42|0.5|0.34|0.68|0.74|0.77|0.42|13.0|30.0|12.0|6.0|17.0|2.0|12.0|17.0|24.0|10|2|7|3|8|6|9|5|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-2.0|1.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
927,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|14.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|7|6|8|5|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
928,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|13.0|30.0|12.0|6.0|16.0|4.0|11.0|15.0|23.0|10|2|7|3|9|6|8|5|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
929,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|14.0|30.0|12.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|6|3|8|6|9|5|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
930,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.26|0.31|0.09|0.42|0.71|0.14|0.36|0.06|0.13|13.0|30.0|12.0|6.0|16.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|9|5|8,4.0,0.06|0.36000000000000004|0.32999999999999996|0.06|-0.36999999999999994|0.5499999999999999|0.39|0.72|0.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
931,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|14.0|30.0|12.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|6|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
932,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|13.0|30.0|13.0|6.0|16.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|7|5|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
933,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|13.0|30.0|13.0|6.0|18.0|6.0|14.0|16.0|22.0|10|2|7|3|8|6|8|5|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-3.0|-3.0|-3.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
934,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|13.0|30.0|12.0|6.0|15.0|3.0|13.0|15.0|23.0|9|2|7|3|8|6|8|5|8,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
935,108,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.32|0.67|0.42|0.48|0.34|0.69|0.75|0.78|0.42|14.0|30.0|14.0|8.0|14.0|2.0|14.0|17.0|23.0|10|2|7|3|8|6|9|5|8,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-2.0|1.0|1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
936,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.89|0.49|0.56|1.0|0.64|0.59|0.69|0.71|0.2|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,1.0,-0.5900000000000001|0.17000000000000004|-0.13000000000000006|-0.55|-0.31|0.10999999999999999|0.07000000000000006|0.10000000000000009|0.2|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
937,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|10|5|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
938,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|8|5|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
939,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|15.0|3.0|12.0|15.0|23.0|10|2|7|3|9|6|9|5|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
940,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
941,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.79|0.32|0.28|0.58|0.82|0.7|0.82|0.78|0.01|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,6.0,-0.49000000000000005|0.34|0.14999999999999997|-0.12999999999999995|-0.48999999999999994|0.0|-0.05999999999999994|0.030000000000000027|0.39|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
942,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|9|2|6|3|9|6|10|5|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|-1.0|0.0|-1.0|0.0|-1.0
943,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.34|0.03|0.08|0.65|0.82|0.78|0.27|0.65|0.59|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,8.0,-0.040000000000000036|0.63|0.35|-0.2|-0.48999999999999994|-0.08000000000000007|0.49|0.16000000000000003|-0.18999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
944,109,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|14.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.3|0.66|0.43|0.45|0.33|0.7|0.76|0.81|0.4|15.0|30.0|13.0|6.0|16.0|3.0|13.0|15.0|23.0|10|2|8|2|8|5|10|5|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0|-1.0|0.0|1.0
945,110,0.28|0.66|0.44|0.42|0.32|0.72|0.78|0.84|0.37|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.31|0.67|0.43|0.46|0.33|0.7|0.76|0.8|0.4|13.0|30.0|12.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
946,110,0.28|0.66|0.44|0.42|0.32|0.72|0.78|0.84|0.37|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.31|0.67|0.43|0.46|0.33|0.7|0.76|0.8|0.4|13.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
947,110,0.28|0.66|0.44|0.42|0.32|0.72|0.78|0.84|0.37|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.31|0.67|0.43|0.46|0.33|0.7|0.76|0.8|0.4|14.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|9|6|8,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
948,110,0.28|0.66|0.44|0.42|0.32|0.72|0.78|0.84|0.37|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.31|0.67|0.43|0.46|0.33|0.7|0.76|0.8|0.4|13.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|2|7|6|8|5|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0
949,110,0.28|0.66|0.44|0.42|0.32|0.72|0.78|0.84|0.37|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.41|0.95|0.25|0.59|0.16|0.57|0.09|0.91|0.66|14.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,5.0,-0.09999999999999998|-0.2799999999999999|0.18|-0.12999999999999995|0.17|0.13|0.67|-0.10999999999999999|-0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
950,110,0.28|0.66|0.44|0.42|0.32|0.72|0.78|0.84|0.37|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.77|0.19|0.79|0.33|0.57|0.13|0.02|0.33|0.55|13.0|30.0|12.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|8|5|8,6.0,-0.46|0.48000000000000004|-0.36000000000000004|0.13|-0.23999999999999994|0.57|0.74|0.47000000000000003|-0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
951,110,0.28|0.66|0.44|0.42|0.32|0.72|0.78|0.84|0.37|14.0|30.0|13.0|6.0|15.0|3.0|13.0|15.0|23.0|10|2|7|3|8|6|9|5|8,0.33|0.68|0.42|0.5|0.34|0.68|0.74|0.76|0.43|13.0|30.0|12.0|6.0|15.0|3.0|11.0|15.0|23.0|10|2|7|3|8|6|8|5|8,0.31|0.67|0.43|0.46|0.33|0.7|0.76|0.8|0.4|13.0|30.0|12.0|6.0|15.0|4.0|13.0|15.0|23.0|10|2|7|3|8|6|8|5|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
