,generation,mother,father,child,child_no
697,85,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-5-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-12-19-5-3-13-25-2-2-7-7-2-9-5-10-2,5.0
698,85,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-5-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-4-13-25-2-2-7-7-2-9-7-10-2,6.0
699,85,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-5-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-21-4-11-19-5-3-13-25-2-2-7-7-2-9-6-10-2,7.0
700,85,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-5-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-5-3-13-25-2-2-8-7-2-9-5-10-2,8.0
701,85,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-5-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-21-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,9.0
702,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-8-7-2-9-7-10-2,1.0
703,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,2.0
704,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,3.0
705,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-3-2-8-8-3-8-5-9-3,4.0
706,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-13-21-5-14-19-6-2-13-25-2-2-7-7-2-7-6-9-2,5.0
707,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,6.0
708,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-12-25-4-13-21-5-5-15-26-2-2-7-7-2-7-6-9-2,7.0
709,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-3-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,8.0
710,86,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-21-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-21-4-11-19-3-3-13-25-2-2-7-8-2-7-6-9-2,9.0
711,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-4-13-25-2-2-7-7-2-9-6-9-2,1.0
712,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-3-7-7-2-7-6-9-2,2.0
713,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-3-2-6-8-3-10-6-10-2,3.0
714,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-3-7-7-2-6-6-9-2,4.0
715,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.09-0.56-0.05-0.8-0.12-0.08-0.77-0.27-0.99-11-24-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,5.0
716,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.16-0.88-0.66-0.58-0.12-0.86-0.89-0.42-0.2-11-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,6.0
717,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,7.0
718,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-22-6-2-12-27-2-2-7-7-2-9-6-9-2,8.0
719,87,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,9.0
720,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-6-3-13-25-2-2-7-7-2-9-5-10-2,1.0
721,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,2.0
722,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-18-5-3-13-25-2-2-7-7-3-7-6-10-2,3.0
723,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-3-2-7-7-2-9-5-10-2,4.0
724,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,5.0
725,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.65-0.45-0.85-0.87-0.83-0.82-0.78-0.98-0.03-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-10-2,6.0
726,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-5-3-13-25-2-3-7-7-2-7-5-10-2,7.0
727,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-13-21-7-13-20-7-3-13-27-2-2-7-7-2-9-5-10-2,8.0
728,88,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-6-7-2-7-5-10-2,9.0
729,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-22-4-11-19-4-3-13-25-2-2-7-7-2-9-6-10-2,1.0
730,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-8-2-9-6-9-2,2.0
731,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-10-19-4-3-13-25-2-2-7-7-2-9-6-10-2,3.0
732,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-23-7-11-19-4-5-14-25-2-2-7-7-2-9-6-9-2,4.0
733,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-12-25-2-2-7-7-2-9-6-10-2,5.0
734,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-5-3-14-25-2-2-7-7-2-8-6-9-2,6.0
735,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-10-6-9-2,7.0
736,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-10-19-4-3-14-25-2-2-6-7-2-9-5-10-2,8.0
737,89,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-13-25-2-2-7-7-2-9-5-10-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-3-14-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-22-4-11-19-4-4-13-25-2-2-7-7-2-9-6-9-2,9.0
738,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-14-25-2-2-7-7-2-7-6-9-2,1.0
739,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,2.0
740,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.74-0.42-0.94-0.16-0.52-0.14-0.71-0.2-0.02-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,3.0
741,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-7-9-2,4.0
742,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.55-0.49-0.69-0.42-0.11-0.49-0.64-0.26-0.24-10-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,5.0
743,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-3-3-13-25-2-2-8-7-2-9-6-9-2,6.0
744,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-6-6-3-8-6-10-2,7.0
745,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,8.0
746,90,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-4-13-25-2-2-7-7-2-7-7-9-2,9.0
747,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-2-13-25-2-2-7-7-2-7-6-9-2,1.0
748,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-6-7-2-7-6-9-2,2.0
749,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-23-4-11-19-4-3-13-25-2-2-7-7-3-7-6-9-2,3.0
750,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-2-13-25-2-2-7-7-2-9-6-9-2,4.0
751,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-10-19-4-3-13-25-2-2-7-7-2-9-6-9-2,5.0
752,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-3-6-7-2-9-5-10-3,6.0
753,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.14-0.34-0.36-0.5-0.54-0.64-0.74-0.64-0.13-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,7.0
754,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.02-0.08-0.39-0.91-0.25-0.26-0.91-0.94-0.69-11-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,8.0
755,91,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-7-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-6-2-9-6-9-2,9.0
756,92,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-25-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,1.0
757,92,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-9-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,2.0
758,92,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-11-24-4-11-19-4-3-13-25-2-2-7-7-2-9-6-9-2,0.46-0.46-0.48-0.88-0.4-0.14-0.77-0.74-0.45-10-24-4-11-19-4-3-13-25-2-3-8-8-2-10-6-10-3,3.0
