,generation,mother,father,child,child_no,mutation
769,93,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.99|0.25|0.34|0.46|0.49|0.31|0.59|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,5.0,-0.63|-0.010000000000000009|-0.14|-0.16000000000000003|-0.2|0.04999999999999999|0.09000000000000008|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
770,93,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.36|0.24|0.2|0.3|0.29|0.36|0.68|11.0|18.0|4.0|11.0|26.0|10.0|10.0|8|7|7|5|7|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-2.0|-3.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
771,93,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.36|0.24|0.2|0.3|0.29|0.36|0.68|14.0|18.0|7.0|12.0|25.0|11.0|11.0|8|7|7|5|7|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|-2.0|-3.0|-2.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
772,93,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,8.0,-0.18000000000000005|-0.25|0.08000000000000002|-0.21000000000000002|-0.42|0.22999999999999998|0.63|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
773,93,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.36|0.24|0.2|0.3|0.29|0.36|0.68|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|8|7|6|6|6|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|1.0|0.0|1.0
774,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|8|5|7|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
775,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|10.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|6|7|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
776,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|10.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|6|7|6|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
777,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,4.0,0.07000000000000006|-0.009999999999999953|-0.11000000000000001|-0.51|-0.039999999999999925|0.06|-0.27999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
778,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|18.0|6.0|9.0|22.0|10.0|10.0|8|7|7|5|7|6|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|1.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
779,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|5.0|9.0|23.0|10.0|8.0|7|7|7|5|7|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
780,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|12.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
781,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|6|5|6|6|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0
782,94,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|5.0|9.0|23.0|9.0|8.0|8|7|7|5|7|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
783,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|12.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
784,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|8|7|5|7|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
785,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|4.0|11.0|25.0|9.0|10.0|8|7|7|5|7|6|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-2.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
786,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.66|0.94|0.88|0.57|0.63|0.37|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,4.0,-0.10999999999999999|-0.5999999999999999|-0.71|-0.22999999999999993|-0.07999999999999996|-0.04999999999999999|-0.38999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
787,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|16.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
788,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|12.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|4|7|6|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
789,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|4.0|9.0|23.0|12.0|11.0|8|7|7|5|7|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-2.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
790,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|10.0|20.0|4.0|11.0|26.0|9.0|7.0|8|7|7|5|7|6|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|1.0|-2.0|-3.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
791,95,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.54|0.49|0.12|0.51|0.71|0.13|0.05|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.55|0.34|0.17|0.34|0.55|0.32|0.44|11.0|17.0|6.0|9.0|23.0|10.0|8.0|8|7|7|4|7|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
792,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.32|0.16|0.28|0.2|0.64|0.66|0.68|11.0|17.0|5.0|9.0|23.0|11.0|8.0|8|7|7|5|7|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
793,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.32|0.16|0.28|0.2|0.64|0.66|0.68|11.0|17.0|5.0|8.0|23.0|10.0|8.0|8|7|7|5|7|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
794,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.18|0.29|0.85|0.74|0.96|0.61|0.77|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,3.0,0.14|-0.12999999999999998|-0.57|-0.54|-0.31999999999999995|0.050000000000000044|-0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
795,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.32|0.16|0.28|0.2|0.64|0.66|0.68|11.0|17.0|5.0|9.0|23.0|10.0|8.0|9|8|8|5|6|7|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|0.0|1.0|-1.0|0.0
796,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.32|0.16|0.28|0.2|0.64|0.66|0.68|11.0|17.0|4.0|9.0|23.0|10.0|8.0|7|7|7|5|7|6|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
797,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.29|0.72|0.4|0.53|0.27|0.02|0.61|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,6.0,0.030000000000000027|-0.5599999999999999|-0.12|-0.33|0.37|0.64|0.07000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
798,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.32|0.16|0.28|0.2|0.64|0.66|0.68|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|8|8|5|7|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|0.0|1.0|1.0
799,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.37|0.18|0.11|0.9|0.47|0.43|0.41|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,8.0,-0.04999999999999999|-0.01999999999999999|0.17000000000000004|-0.7|0.17000000000000004|0.23000000000000004|0.2700000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
800,96,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.18|0.22|0.17|0.4|0.5|0.83|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.57|0.68|0.73|0.89|0.64|0.68|0.09|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,9.0,-0.24999999999999994|-0.52|-0.44999999999999996|-0.69|0.0|-0.020000000000000018|0.5900000000000001|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
801,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.31|0.32|0.24|0.64|0.38|0.24|0.62|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|4|7|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
802,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.01|0.79|0.79|0.87|0.42|0.85|0.66|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,2.0,0.3|-0.47000000000000003|-0.55|-0.22999999999999998|-0.03999999999999998|-0.61|-0.040000000000000036|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
803,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.31|0.32|0.24|0.64|0.38|0.24|0.62|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|6|7|6|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
804,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.31|0.32|0.24|0.64|0.38|0.24|0.62|12.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|4|7|6|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
805,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.16|0.03|0.46|0.85|0.22|0.27|0.84|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,5.0,0.15|0.29000000000000004|-0.22000000000000003|-0.20999999999999996|0.16|-0.030000000000000027|-0.21999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
806,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.37|0.06|0.66|0.67|0.0|0.49|0.4|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,6.0,-0.06|0.26|-0.42000000000000004|-0.030000000000000027|0.38|-0.25|0.21999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
807,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.31|0.32|0.24|0.64|0.38|0.24|0.62|11.0|17.0|6.0|9.0|23.0|10.0|8.0|8|7|7|5|6|6|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
808,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.31|0.32|0.24|0.64|0.38|0.24|0.62|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|6|6|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
809,97,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.48|0.35|0.28|0.85|0.59|0.26|0.72|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.31|0.32|0.24|0.64|0.38|0.24|0.62|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|6|7|5|7|6|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
810,98,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.46|0.24|0.39|0.18|0.04|0.99|0.55|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,1.0,-0.35000000000000003|-0.01999999999999999|-0.12|0.14|0.48000000000000004|-0.47|-0.030000000000000027|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
811,98,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.11|0.22|0.27|0.32|0.52|0.52|0.52|11.0|17.0|5.0|8.0|23.0|10.0|8.0|8|7|7|5|7|6|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
812,98,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.11|0.22|0.27|0.32|0.52|0.52|0.52|10.0|17.0|5.0|9.0|23.0|10.0|8.0|9|7|7|5|7|6|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
813,98,0.07|0.14|0.35|0.22|0.87|0.82|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.14|0.3|0.19|0.43|0.17|0.21|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|5|7|6|6,0.11|0.22|0.27|0.32|0.52|0.52|0.52|11.0|17.0|5.0|9.0|23.0|10.0|8.0|8|7|7|4|7|6|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
