,generation,mother,father,child,child_no,mutation
243,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|4.0|7.0|8.0|3.0|10|3|9|9,1.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
244,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|8.0|3.0|9|3|9|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
245,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|9.0|3.0|10|2|9|9,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
246,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|8.0|3.0|10|3|9|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
247,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|4.0|7.0|8.0|3.0|10|3|9|9,5.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
248,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|9.0|6.0|10|3|9|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0
249,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.42|0.08|0.24|0.88|5.0|7.0|8.0|3.0|10|3|9|9,7.0,0.10000000000000003|0.56|0.28|-0.48|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
250,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|8.0|3.0|9|3|9|9,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
251,31,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|8.0|3.0|10|4|10|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0
252,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,1.0,0.36|-0.030000000000000027|0.45|0.35000000000000003|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
253,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|7.0|3.0|9|3|9|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
254,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|8.0|3.0|9|3|8|9,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0
255,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|8.0|3.0|9|2|10|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
256,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|6.0|7.0|8.0|3.0|8|4|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|-1.0
257,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|5.0|7.0|8.0|3.0|9|3|8|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-1.0
258,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|6.0|7.0|8.0|3.0|10|4|10|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
259,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.17|0.57|0.48|0.68|6.0|7.0|8.0|3.0|9|3|9|10,8.0,0.35|0.07000000000000006|0.040000000000000036|-0.28|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
260,32,0.78|0.34|0.32|0.44|6.0|7.0|8.0|3.0|9|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.52|0.64|0.52|0.4|6.0|7.0|8.0|3.0|9|3|9|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
261,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|5.0|7.0|8.0|3.0|10|4|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
262,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|6.0|7.0|8.0|3.0|10|4|9|9,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
263,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.15|0.71|0.07|0.92|5.0|7.0|8.0|3.0|10|3|10|9,3.0,0.06|0.09000000000000008|0.32|-0.72|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
264,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|5.0|8.0|8.0|3.0|10|2|9|10,4.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0
265,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|5.0|7.0|8.0|3.0|10|3|9|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
266,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|6.0|7.0|8.0|3.0|10|3|9|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
267,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|5.0|7.0|8.0|3.0|10|2|9|10,7.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
268,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|4.0|7.0|8.0|3.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
269,33,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.26|0.94|0.71|0.36|5.0|7.0|8.0|3.0|10|3|9|9,0.21|0.8|0.39|0.2|7.0|8.0|10.0|5.0|10|3|9|10,9.0,0.0|0.0|0.0|0.0|-2.0|-1.0|-2.0|-2.0|0.0|0.0|0.0|0.0
270,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.76|0.66|0.62|0.54|6.0|7.0|8.0|3.0|10|3|9|9,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
271,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.14|0.29|0.92|0.72|5.0|7.0|8.0|3.0|10|3|9|9,2.0,0.62|0.37000000000000005|-0.30000000000000004|-0.17999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
272,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.64|0.74|0.9|0.49|5.0|7.0|8.0|3.0|10|3|9|9,3.0,0.12|-0.07999999999999996|-0.28|0.050000000000000044|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
273,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.76|0.66|0.62|0.54|5.0|7.0|7.0|3.0|9|3|9|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|0.0|0.0|0.0
274,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.08|0.42|0.14|0.21|5.0|7.0|8.0|3.0|10|3|9|9,5.0,0.68|0.24000000000000005|0.48|0.33000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
275,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.76|0.66|0.62|0.54|5.0|7.0|8.0|3.0|9|3|9|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
276,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.76|0.66|0.62|0.54|5.0|7.0|7.0|3.0|10|3|9|9,7.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
277,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.48|0.39|0.32|0.06|5.0|7.0|8.0|3.0|10|3|9|9,8.0,0.28|0.27|0.3|0.48000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
278,34,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.73|0.97|0.93|0.63|5.0|7.0|8.0|3.0|10|3|9|9,0.01|0.33|0.95|0.4|5.0|7.0|8.0|3.0|10|3|9|9,9.0,0.75|0.33|-0.32999999999999996|0.14|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
279,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,1.0,-0.39|-0.4|-0.6599999999999999|-0.52|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
280,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,2.0,-0.21000000000000008|0.24|-0.56|-0.73|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
281,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.47|0.5|0.2|0.24|5.0|8.0|9.0|5.0|10|3|9|10,3.0,0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|-2.0|0.0|0.0|0.0|0.0
282,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.47|0.5|0.2|0.24|5.0|7.0|7.0|3.0|10|3|9|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
283,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.47|0.5|0.2|0.24|5.0|7.0|8.0|3.0|10|4|10|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0
284,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.47|0.5|0.2|0.24|5.0|7.0|8.0|3.0|9|2|10|8,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-1.0|1.0
285,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.47|0.5|0.2|0.24|8.0|7.0|9.0|5.0|10|3|9|10,7.0,0.0|0.0|0.0|0.0|-2.0|0.0|-1.0|-2.0|0.0|0.0|0.0|0.0
286,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
287,35,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.78|0.34|0.32|0.44|5.0|7.0|8.0|3.0|10|3|9|9,0.9|0.37|0.18|0.24|6.0|7.0|8.0|3.0|10|3|10|10,9.0,-0.43000000000000005|0.13|0.020000000000000018|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
288,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|8.0|3.0|10|2|9|9,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0
289,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|8.0|3.0|10|4|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
290,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|9.0|3.0|9|3|10|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|0.0|0.0
291,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|8.0|3.0|10|2|10|9,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
292,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|7.0|3.0|10|3|10|9,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
293,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|8.0|3.0|9|4|10|9,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|1.0
294,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|8.0|8.0|3.0|10|3|10|10,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
295,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|8.0|3.0|10|3|9|10,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
296,36,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.68|0.26|0.76|0.97|5.0|7.0|8.0|3.0|10|3|10|9,0.77|0.58|0.81|0.86|5.0|7.0|9.0|3.0|10|3|10|9,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
297,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
298,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|5.0|8.0|8.0|3.0|10|3|10|10,2.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
299,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|5.0|7.0|8.0|3.0|10|3|9|10,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
300,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|6.0|7.0|9.0|3.0|10|3|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
301,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|4.0|7.0|8.0|3.0|10|3|10|10,5.0,0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
302,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|7.0|10.0|8.0|6.0|10|3|10|10,6.0,0.0|0.0|0.0|0.0|-2.0|-3.0|0.0|-3.0|0.0|0.0|0.0|0.0
303,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.34|0.29|0.46|0.5|5.0|7.0|8.0|3.0|10|3|10|10,7.0,0.32|0.41|0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
304,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|9.0|7.0|7.0|2.0|10|3|10|10,8.0,0.0|0.0|0.0|0.0|-3.0|0.0|1.0|1.0|0.0|0.0|0.0|0.0
305,37,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.66|0.7|0.53|0.5|6.0|7.0|8.0|3.0|10|3|9|10,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
306,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|6.0|8.0|8.0|3.0|10|3|10|10,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
307,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|7.0|7.0|8.0|3.0|10|3|10|10,2.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
308,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.07|0.44|0.58|0.89|6.0|7.0|8.0|3.0|10|3|10|10,3.0,0.44|0.34|-0.11999999999999994|-0.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
309,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
310,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|6.0|7.0|8.0|3.0|9|3|10|10,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
311,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|2|10|10,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
312,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|6.0|10.0|8.0|3.0|10|3|10|10,7.0,0.0|0.0|0.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
313,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|6.0|8.0|8.0|3.0|9|3|10|10,8.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0
314,38,0.86|0.9|0.86|0.76|5.0|7.0|8.0|3.0|10|3|10|10,0.16|0.67|0.07|0.05|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.78|0.46|0.4|6.0|9.0|11.0|5.0|10|3|10|10,9.0,0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-2.0|0.0|0.0|0.0|0.0
315,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
316,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|6.0|7.0|8.0|3.0|10|2|10|10,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
317,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|8.0|8.0|3.0|10|3|10|10,3.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
318,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.49|0.64|0.33|0.32|5.0|7.0|8.0|3.0|10|3|10|10,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
319,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.09|0.09|0.3|0.95|5.0|7.0|8.0|3.0|10|3|10|10,5.0,0.4|0.55|0.030000000000000027|-0.6299999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
320,39,0.51|0.78|0.46|0.4|5.0|7.0|8.0|3.0|10|3|10|10,0.47|0.5|0.2|0.24|6.0|7.0|8.0|3.0|10|3|10|10,0.51|0.54|0.42|0.5|6.0|7.0|8.0|3.0|10|3|10|10,6.0,-0.020000000000000018|0.09999999999999998|-0.08999999999999997|-0.18|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
