,generation,mother,father,child,child_no,mutation
162,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
163,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|13.0|15.0|21.0|7.0|12.0|11.0|5|7|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
164,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|3|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
165,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,4.0,-0.19|-0.010000000000000009|0.3500000000000001|0.52|-0.36|-0.05999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
166,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|12.0|15.0|21.0|7.0|13.0|11.0|5|6|8|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
167,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
168,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|3|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
169,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|13.0|15.0|19.0|7.0|13.0|11.0|4|7|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
170,25,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.85|0.96|0.92|0.0|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|3|2,0.3|0.83|0.92|0.9|0.08|0.64|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
171,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|13.0|15.0|21.0|8.0|13.0|11.0|4|7|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
172,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|13.0|15.0|21.0|7.0|13.0|11.0|6|7|7|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
173,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|13.0|15.0|20.0|7.0|13.0|11.0|6|6|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|0.0
174,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|13.0|15.0|20.0|7.0|13.0|11.0|4|6|8|2|4|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|-1.0|0.0|-1.0|-1.0
175,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|13.0|14.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
176,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|12.0|15.0|20.0|7.0|13.0|11.0|5|7|7|3|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
177,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,7.0,-0.48|0.20999999999999996|0.030000000000000027|-0.030000000000000027|-0.25000000000000006|0.12|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
178,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
179,26,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.82|0.72|0.63|0.3|0.68|13.0|15.0|20.0|7.0|12.0|11.0|5|6|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
180,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
181,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|13.0|15.0|21.0|7.0|13.0|11.0|5|6|7|2|4|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
182,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|13.0|15.0|21.0|7.0|13.0|11.0|6|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
183,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|12.0|18.0|23.0|10.0|15.0|11.0|5|7|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-3.0|-2.0|-3.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
184,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|13.0|15.0|20.0|7.0|13.0|11.0|4|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
185,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|13.0|14.0|23.0|7.0|15.0|12.0|5|6|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
186,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|13.0|15.0|21.0|7.0|13.0|11.0|6|7|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
187,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.54|0.71|0.78|0.77|0.35|0.6|13.0|15.0|20.0|7.0|13.0|11.0|5|8|7|2|4|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0
188,27,0.84|0.61|0.69|0.66|0.55|0.56|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.23|0.81|0.88|0.88|0.15|0.65|13.0|15.0|20.0|7.0|13.0|11.0|5|6|7|2|3|2,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.14|-0.18000000000000005|0.21999999999999997|0.38|0.08999999999999997|-0.20000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
189,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.14|0.43|0.71|0.98|0.61|0.92|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,0.27999999999999997|0.41|0.050000000000000044|-0.32999999999999996|-0.39|-0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
190,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|13.0|15.0|21.0|7.0|13.0|11.0|5|7|6|2|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
191,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|13.0|15.0|21.0|7.0|13.0|11.0|5|7|8|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
192,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|3|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
193,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|13.0|15.0|21.0|7.0|13.0|11.0|4|6|7|2|4|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|0.0|-1.0|0.0
194,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|3|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
195,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|15.0|16.0|24.0|9.0|12.0|14.0|5|7|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-1.0|-3.0|-2.0|1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
196,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|13.0|15.0|21.0|7.0|12.0|11.0|5|7|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
197,28,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.42|0.84|0.76|0.65|0.22|0.68|13.0|15.0|21.0|7.0|13.0|11.0|6|7|8|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|1.0|0.0
198,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.83|0.99|0.31|0.25|0.88|0.1|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,1.0,-0.38999999999999996|-0.13|0.25000000000000006|0.13|-0.53|0.65|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
199,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|3|3|2,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
200,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|3|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
201,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|12.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|2|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
202,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|14.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
203,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|12.0|17.0|24.0|7.0|14.0|14.0|5|7|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-3.0|0.0|-1.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0
204,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
205,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|19.0|7.0|13.0|11.0|5|7|7|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
206,29,0.4|0.89|0.56|0.39|0.26|0.8|13.0|15.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.49|0.84|0.57|0.38|0.44|0.7|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.44|0.86|0.56|0.38|0.35|0.75|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
207,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|13.0|16.0|20.0|7.0|13.0|11.0|6|7|7|2|3|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
208,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.26|0.41|0.39|0.03|0.68|0.06|13.0|16.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,2.0,0.14|0.44|0.37|0.62|-0.5|0.6399999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
209,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|13.0|14.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
210,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|13.0|15.0|20.0|7.0|13.0|11.0|4|7|7|2|3|2,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
211,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|12.0|15.0|23.0|10.0|13.0|12.0|5|7|7|2|3|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-2.0|-3.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
212,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|12.0|15.0|20.0|7.0|15.0|12.0|5|7|7|2|3|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0|-2.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
213,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|13.0|16.0|20.0|7.0|14.0|11.0|5|7|7|2|2|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
214,30,0.44|0.86|0.56|0.38|0.35|0.75|13.0|16.0|20.0|7.0|13.0|11.0|5|7|7|2|3|2,0.36|0.84|0.96|0.92|0.0|0.65|13.0|15.0|21.0|7.0|13.0|11.0|5|7|7|2|3|2,0.4|0.85|0.76|0.65|0.18|0.7|13.0|15.0|20.0|7.0|13.0|11.0|5|7|6|2|3|2,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
