,generation,mother,father,child,child_no,mutation
261,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.5|0.34|0.2|0.66|17|11|15|12|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
262,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.5|0.34|0.2|0.66|17|11|17|12|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
263,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.5|0.34|0.2|0.66|17|12|15|11|2|4|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
264,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.85|0.93|0.92|0.94|17|12|17|12|2|5|5|5,4.0,-0.35|-0.5900000000000001|-0.72|-0.2799999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
265,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.5|0.34|0.2|0.66|17|13|15|11|2|6|5|5,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0
266,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.18|0.4|0.28|0.91|17|12|15|12|2|5|5|5,6.0,0.32|-0.06|-0.08000000000000002|-0.25|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
267,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,7.0,-0.31000000000000005|-0.52|0.11000000000000001|-0.039999999999999925|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
268,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.5|0.34|0.2|0.66|17|12|15|11|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
269,31,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.56|0.27|0.02|0.6|17|12|17|12|2|5|5|5,0.5|0.34|0.2|0.66|17.0|12.0|17.0|12.0|2|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
270,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|17|13|16|12|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
271,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|17|11|17|12|2|5|6|5,2.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|-1.0|0.0
272,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|17|15|17|13|2|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|-3.0|0.0|-1.0|0.0|0.0|0.0|0.0
273,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|17|12|16|12|2|4|6|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0
274,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|17|12|16|12|2|6|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
275,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|17|12|17|12|3|4|5|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0
276,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.01|0.58|0.87|0.28|17|12|17|12|2|5|5|5,7.0,0.51|-0.20999999999999996|-0.64|0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
277,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|17|12|16|12|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
278,32,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.53|0.32|0.04|0.57|17|12|17|12|2|5|5|5,0.52|0.37|0.23|0.62|18|12|17|12|2|4|5|5,9.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
279,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|19|14|14|11|2|5|5|5,1.0,0.0|0.0|0.0|0.0|-2.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0
280,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|17|12|17|11|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
281,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|17.0|12.0|15.0|12.0|3|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
282,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|17|14|19|11|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0
283,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|17|12|15|11|2|5|6|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0
284,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|18|12|17|12|2|4|5|5,6.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
285,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|17|12|17|12|2|4|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
286,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|17|12|15|11|2|5|4|4,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0
287,33,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.6|0.42|0.48|0.58|17|12|17|12|2|5|5|5,0.7|0.64|0.28|0.64|17|11|15|12|3|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0|0.0
288,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.48|0.42|0.4|0.7|17|12|16|12|3|6|4|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|0.0
289,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.48|0.42|0.4|0.7|17|12|17|11|3|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|0.0|0.0|0.0
290,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
291,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.19|0.3|0.73|0.78|17|12|16|12|2|5|5|5,4.0,0.29|0.12|-0.32999999999999996|-0.08000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
292,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.48|0.42|0.4|0.7|17|12|16|11|2|6|6|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0
293,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.48|0.42|0.4|0.7|17|12|15|12|2|6|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
294,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
295,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.41|0.55|0.17|0.89|17|12|15|11|2|5|5|5,8.0,0.07|-0.13000000000000006|0.23|-0.19000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
296,34,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.5|0.42|0.42|0.67|17|12|16|12|2|5|5|5,0.56|0.63|0.58|0.77|17|12|16|11|2|5|5|5,9.0,-0.08000000000000007|-0.21000000000000002|-0.17999999999999994|-0.07000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
297,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.64|0.64|0.24|0.7|17.0|11.0|18.0|14.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|1.0|-3.0|-3.0|0.0|0.0|0.0|0.0
298,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.64|0.64|0.24|0.7|17.0|13.0|15.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
299,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|15.0|11.0|2|4|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
300,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.66|0.1|0.69|0.41|17.0|12.0|15.0|11.0|2|5|5|5,4.0,-0.020000000000000018|0.54|-0.44999999999999996|0.29|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
301,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
302,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.64|0.64|0.24|0.7|17.0|13.0|15.0|11.0|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
303,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.28|0.27|0.44|0.85|17.0|12.0|15.0|11.0|2|5|5|5,7.0,0.36|0.37|-0.2|-0.15000000000000002|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
304,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|15.0|11.0|2|4|5|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
305,35,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.64|0.64|0.24|0.7|19.0|11.0|15.0|14.0|2|5|5|5,9.0,0.0|0.0|0.0|0.0|-2.0|1.0|0.0|-3.0|0.0|0.0|0.0|0.0
306,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|11.0|15.0|11.0|2|6|5|5,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|-1.0|0.0|0.0
307,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|6|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
308,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|4|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
309,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|16.0|11.0|2|4|5|5,4.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
310,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
311,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|3|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
312,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,7.0,0.21999999999999997|0.13999999999999996|-0.009999999999999953|-0.08000000000000007|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
313,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
314,36,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|15.0|11.0|2|5|5|5,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|6|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0
315,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|11.0|14.0|11.0|3|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|-1.0|0.0|0.0|0.0
316,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|13.0|14.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
317,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.94|0.36|0.78|0.83|17.0|12.0|15.0|11.0|2|5|5|5,3.0,-0.29999999999999993|0.28|-0.54|-0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
318,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|11.0|16.0|13.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|1.0|-2.0|-2.0|0.0|0.0|0.0|0.0
319,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.26|0.34|0.55|0.07|17.0|12.0|15.0|11.0|2|5|5|5,5.0,0.38|0.3|-0.31000000000000005|0.6299999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
320,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|13.0|15.0|11.0|2|5|6|5,6.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|-1.0|0.0
321,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|13.0|15.0|11.0|3|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|0.0|0.0
322,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.37|0.73|0.07|0.61|17.0|12.0|15.0|11.0|2|5|5|5,8.0,0.27|-0.08999999999999997|0.16999999999999998|0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
323,37,0.48|0.42|0.4|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.81|0.86|0.09|0.7|17|12|15|11|2|5|5|5,0.64|0.64|0.24|0.7|17.0|12.0|16.0|11.0|2|4|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|0.0|0.0
324,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|17.0|12.0|15.0|11.0|3|4|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|-1.0
325,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|17.0|12.0|15.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
326,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.35|0.54|0.46|0.39|17.0|12.0|15.0|11.0|2|5|5|5,3.0,0.20000000000000007|-0.010000000000000009|-0.14|0.31999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
327,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|18.0|12.0|14.0|11.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
328,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|17.0|13.0|15.0|11.0|2|5|5|5,5.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
329,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|17.0|11.0|15.0|11.0|2|5|5|5,6.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
330,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|17.0|15.0|13.0|10.0|2|5|5|5,7.0,0.0|0.0|0.0|0.0|0.0|-3.0|1.0|1.0|0.0|0.0|0.0|0.0
331,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|17.0|12.0|15.0|11.0|2|5|6|5,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
332,38,0.64|0.64|0.24|0.7|17.0|12.0|14.0|11.0|2|5|5|5,0.45|0.42|0.39|0.72|17|12|15|11|2|5|5|5,0.55|0.53|0.32|0.71|17.0|12.0|15.0|11.0|2|5|6|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0
333,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
334,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|13.0|14.0|11.0|2|4|5|5,2.0,0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|1.0|0.0|0.0
335,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|13.0|11.0|2|5|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
336,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|11.0|14.0|11.0|2|5|5|5,4.0,0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
337,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|4|5,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
338,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|15.0|11.0|2|5|6|5,6.0,0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0
339,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,7.0,0.3|-0.08000000000000002|0.27|-0.22999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
340,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|14.0|14.0|13.0|2|5|5|5,8.0,0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-2.0|0.0|0.0|0.0|0.0
341,39,0.48|0.42|0.4|0.7|17|12|14|11|2|5|5|5,0.26|0.28|0.41|0.78|17.0|12.0|14.0|11.0|2|5|5|5,0.37|0.35|0.4|0.74|17.0|12.0|13.0|11.0|2|5|5|5,9.0,0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
342,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.22|0.39|0.26|0.86|18.0|12.0|14.0|11.0|2|5|5|5,1.0,0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
343,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.22|0.39|0.26|0.86|17.0|12.0|14.0|11.0|2|5|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
344,40,0.37|0.35|0.4|0.74|17.0|12.0|14.0|11.0|2|5|5|5,0.07|0.43|0.13|0.97|17.0|12.0|14.0|11.0|2|5|5|5,0.74|0.54|0.88|0.95|17.0|12.0|14.0|11.0|2|5|5|5,3.0,-0.52|-0.15000000000000002|-0.62|-0.08999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
